Wavenumber,Intensity
650.4205,0.242685
652.2841,0.237713
654.1478,0.235481
656.0115,0.230885
657.8751,0.224085
659.7388,0.219580
661.6025,0.219319
663.4661,0.217762
665.3298,0.216568
667.1935,0.220333
669.0571,0.222349
670.9208,0.217298
672.7845,0.214104
674.6481,0.211118
676.5118,0.210290
678.3755,0.209613
680.2392,0.210557
682.1028,0.209900
683.9665,0.208396
685.8302,0.207477
687.6938,0.207486
689.5575,0.207097
691.4212,0.207349
693.2848,0.207799
695.1485,0.208918
697.0122,0.209109
698.8758,0.210008
700.7395,0.210661
702.6032,0.209990
704.4669,0.206193
706.3305,0.200579
708.1942,0.192515
710.0579,0.183446
711.9215,0.174038
713.7852,0.165256
715.6489,0.157611
717.5125,0.150474
719.3762,0.143215
721.2399,0.137185
723.1035,0.132228
724.9672,0.127661
726.8309,0.122525
728.6945,0.117658
730.5582,0.113304
732.4219,0.109078
734.2856,0.104965
736.1492,0.102060
738.0129,0.100346
739.8766,0.100292
741.7402,0.102574
743.6039,0.105776
745.4676,0.106894
747.3312,0.106162
749.1949,0.105535
751.0586,0.104679
752.9222,0.103785
754.7859,0.103009
756.6496,0.101392
758.5132,0.099905
760.3769,0.098965
762.2406,0.098195
764.1043,0.097753
765.9679,0.097543
767.8316,0.097367
769.6953,0.097344
771.5589,0.097494
773.4226,0.097641
775.2863,0.097922
777.1499,0.098601
779.0136,0.099828
780.8773,0.101401
782.7409,0.102598
784.6046,0.103879
786.4683,0.105537
788.3320,0.107445
790.1956,0.109525
792.0593,0.111710
793.9230,0.113784
795.7866,0.115968
797.6503,0.117811
799.5140,0.119509
801.3776,0.121063
803.2413,0.121598
805.1050,0.120756
806.9686,0.119549
808.8323,0.117690
810.6960,0.114704
812.5596,0.111216
814.4233,0.107789
816.2870,0.104230
818.1507,0.100560
820.0143,0.097459
821.8780,0.095362
823.7417,0.094219
825.6053,0.094614
827.4690,0.096707
829.3327,0.097674
831.1963,0.091416
833.0600,0.078696
834.9237,0.068140
836.7873,0.063011
838.6510,0.061177
840.5147,0.060397
842.3784,0.059997
844.2420,0.059758
846.1057,0.059407
847.9694,0.059150
849.8330,0.058823
851.6967,0.058336
853.5604,0.058120
855.4240,0.058253
857.2877,0.058358
859.1514,0.058153
861.0150,0.057852
862.8787,0.057545
864.7424,0.057397
866.6060,0.057387
868.4697,0.057485
870.3334,0.057722
872.1971,0.058097
874.0607,0.058322
875.9244,0.058348
877.7881,0.058503
879.6517,0.058728
881.5154,0.058931
883.3791,0.059283
885.2427,0.059561
887.1064,0.059805
888.9701,0.060310
890.8337,0.060967
892.6974,0.061625
894.5611,0.062392
896.4247,0.063449
898.2884,0.064857
900.1521,0.066610
902.0158,0.068826
903.8794,0.071758
905.7431,0.075671
907.6068,0.080657
909.4704,0.086634
911.3341,0.093877
913.1978,0.102300
915.0614,0.106528
916.9251,0.098175
918.7888,0.081308
