Wavenumber,Intensity
650.4205,0.260717
652.2841,0.251236
654.1478,0.246606
656.0115,0.243401
657.8751,0.239306
659.7388,0.234880
661.6025,0.234076
663.4661,0.231374
665.3298,0.226294
667.1935,0.225300
669.0571,0.227034
670.9208,0.225203
672.7845,0.224537
674.6481,0.224268
676.5118,0.225057
678.3755,0.224862
680.2392,0.226451
682.1028,0.227707
683.9665,0.227979
685.8302,0.225925
687.6938,0.225806
689.5575,0.227019
691.4212,0.227999
693.2848,0.228679
695.1485,0.230096
697.0122,0.231196
698.8758,0.232918
700.7395,0.233764
702.6032,0.233565
704.4669,0.230049
706.3305,0.224653
708.1942,0.216023
710.0579,0.206002
711.9215,0.195968
713.7852,0.187084
715.6489,0.177512
717.5125,0.169057
719.3762,0.162307
721.2399,0.155816
723.1035,0.149409
724.9672,0.143969
726.8309,0.139263
728.6945,0.134649
730.5582,0.130012
732.4219,0.125379
734.2856,0.121157
736.1492,0.117435
738.0129,0.115063
739.8766,0.115439
741.7402,0.117755
743.6039,0.120622
745.4676,0.122507
747.3312,0.123300
749.1949,0.123056
751.0586,0.122437
752.9222,0.121464
754.7859,0.120019
756.6496,0.119291
758.5132,0.119038
760.3769,0.117957
762.2406,0.116892
764.1043,0.116040
765.9679,0.114835
767.8316,0.113791
769.6953,0.113625
771.5589,0.113550
773.4226,0.113176
775.2863,0.112869
777.1499,0.113380
779.0136,0.114256
780.8773,0.115151
782.7409,0.116275
784.6046,0.117941
786.4683,0.119697
788.3320,0.121561
790.1956,0.123568
792.0593,0.125789
793.9230,0.128155
795.7866,0.130579
797.6503,0.132843
799.5140,0.134443
801.3776,0.135399
803.2413,0.136128
805.1050,0.135474
806.9686,0.133826
808.8323,0.131605
810.6960,0.128975
812.5596,0.125591
814.4233,0.121757
816.2870,0.118041
818.1507,0.114650
820.0143,0.111612
821.8780,0.109391
823.7417,0.108485
825.6053,0.109255
827.4690,0.111623
829.3327,0.113081
831.1963,0.106953
833.0600,0.093269
834.9237,0.081689
836.7873,0.076578
838.6510,0.074772
840.5147,0.074102
842.3784,0.073695
844.2420,0.073270
846.1057,0.072923
847.9694,0.072359
