Wavenumber,Intensity
650.4205,0.223085
652.2841,0.218624
654.1478,0.213900
656.0115,0.208716
657.8751,0.207155
659.7388,0.201493
661.6025,0.198766
663.4661,0.197169
665.3298,0.194003
667.1935,0.193924
669.0571,0.196409
670.9208,0.193426
672.7845,0.192014
674.6481,0.192666
676.5118,0.192990
678.3755,0.191657
680.2392,0.191991
682.1028,0.192331
683.9665,0.192123
685.8302,0.191791
687.6938,0.192263
689.5575,0.191829
691.4212,0.191686
693.2848,0.191742
695.1485,0.192463
697.0122,0.192946
698.8758,0.195311
700.7395,0.196206
702.6032,0.194932
704.4669,0.192338
706.3305,0.188247
708.1942,0.180989
710.0579,0.172690
711.9215,0.164483
713.7852,0.157362
715.6489,0.150388
717.5125,0.143961
719.3762,0.138486
721.2399,0.133061
723.1035,0.128486
724.9672,0.124589
726.8309,0.120527
728.6945,0.116398
730.5582,0.113140
732.4219,0.110045
734.2856,0.106815
736.1492,0.103639
738.0129,0.101472
739.8766,0.102165
741.7402,0.104343
743.6039,0.106027
745.4676,0.106320
747.3312,0.105958
749.1949,0.105433
751.0586,0.104327
752.9222,0.102679
754.7859,0.101492
756.6496,0.101056
758.5132,0.100001
760.3769,0.099163
762.2406,0.098834
764.1043,0.098159
765.9679,0.097608
767.8316,0.097154
769.6953,0.097043
771.5589,0.097382
773.4226,0.098269
775.2863,0.098981
777.1499,0.099141
779.0136,0.099929
780.8773,0.101333
782.7409,0.102572
784.6046,0.104118
786.4683,0.105787
788.3320,0.107477
790.1956,0.109056
792.0593,0.110452
793.9230,0.112197
795.7866,0.114271
797.6503,0.115773
799.5140,0.116698
801.3776,0.117413
803.2413,0.117649
805.1050,0.116796
806.9686,0.115315
808.8323,0.113676
810.6960,0.111687
812.5596,0.108905
814.4233,0.105639
816.2870,0.102435
818.1507,0.099542
820.0143,0.096829
821.8780,0.094894
823.7417,0.093722
825.6053,0.093484
827.4690,0.094754
829.3327,0.095303
831.1963,0.089879
833.0600,0.078885
834.9237,0.069529
836.7873,0.065048
838.6510,0.063627
840.5147,0.062938
842.3784,0.062337
844.2420,0.062130
846.1057,0.062177
847.9694,0.062089
849.8330,0.061860
851.6967,0.061646
853.5604,0.061510
855.4240,0.061428
857.2877,0.061506
859.1514,0.061694
861.0150,0.061896
862.8787,0.061969
864.7424,0.061988
866.6060,0.062194
868.4697,0.062503
870.3334,0.062729
872.1971,0.062900
874.0607,0.063186
875.9244,0.063590
877.7881,0.063880
879.6517,0.064130
881.5154,0.064434
883.3791,0.064932
885.2427,0.065641
887.1064,0.066181
888.9701,0.066720
890.8337,0.067429
892.6974,0.068093
894.5611,0.068679
896.4247,0.069295
898.2884,0.070086
900.1521,0.071251
902.0158,0.072906
903.8794,0.075173
