Wavenumber,Intensity
650.4205,0.181193
652.2841,0.175951
654.1478,0.175878
656.0115,0.172962
657.8751,0.169054
659.7388,0.167605
661.6025,0.168290
663.4661,0.166875
665.3298,0.164348
667.1935,0.164361
669.0571,0.168374
670.9208,0.166719
672.7845,0.164047
674.6481,0.160698
676.5118,0.159306
678.3755,0.159346
680.2392,0.160630
682.1028,0.160476
683.9665,0.158673
685.8302,0.156825
687.6938,0.157209
689.5575,0.157907
691.4212,0.157610
693.2848,0.157423
695.1485,0.157273
697.0122,0.156420
698.8758,0.157428
700.7395,0.158609
702.6032,0.158215
704.4669,0.155421
706.3305,0.150627
708.1942,0.144415
710.0579,0.138366
711.9215,0.131728
713.7852,0.124351
715.6489,0.118403
717.5125,0.113656
719.3762,0.108866
721.2399,0.104468
723.1035,0.100462
724.9672,0.096974
726.8309,0.093746
728.6945,0.090342
730.5582,0.087330
732.4219,0.084211
734.2856,0.080898
736.1492,0.078612
738.0129,0.077262
739.8766,0.077175
741.7402,0.078406
743.6039,0.080652
745.4676,0.081875
747.3312,0.082114
749.1949,0.081710
751.0586,0.080707
752.9222,0.079629
754.7859,0.078541
756.6496,0.077714
758.5132,0.077328
760.3769,0.076822
762.2406,0.076128
764.1043,0.075592
765.9679,0.075384
767.8316,0.075415
769.6953,0.075541
771.5589,0.075654
773.4226,0.076127
775.2863,0.076824
777.1499,0.077758
779.0136,0.078565
780.8773,0.079247
782.7409,0.080016
784.6046,0.080955
786.4683,0.082322
788.3320,0.083849
790.1956,0.085526
792.0593,0.087264
793.9230,0.088655
795.7866,0.090205
797.6503,0.091833
799.5140,0.093245
801.3776,0.094116
803.2413,0.094156
805.1050,0.093768
806.9686,0.093087
808.8323,0.091569
810.6960,0.089275
812.5596,0.086601
814.4233,0.083985
816.2870,0.081363
818.1507,0.078860
820.0143,0.076606
821.8780,0.074900
823.7417,0.074102
825.6053,0.074408
827.4690,0.075739
829.3327,0.076339
831.1963,0.071621
833.0600,0.062063
834.9237,0.054244
836.7873,0.050640
838.6510,0.049386
840.5147,0.048956
842.3784,0.048798
844.2420,0.048547
846.1057,0.048209
847.9694,0.048062
849.8330,0.048066
851.6967,0.047965
853.5604,0.047967
855.4240,0.048138
857.2877,0.048260
859.1514,0.048281
861.0150,0.047966
862.8787,0.047834
864.7424,0.048061
866.6060,0.048259
868.4697,0.048324
870.3334,0.048267
872.1971,0.048526
874.0607,0.048845
875.9244,0.048906
877.7881,0.049078
879.6517,0.049327
881.5154,0.049600
883.3791,0.049986
885.2427,0.050363
887.1064,0.050690
888.9701,0.051225
890.8337,0.051884
892.6974,0.052525
894.5611,0.053299
896.4247,0.054194
898.2884,0.055342
900.1521,0.056585
902.0158,0.058163
903.8794,0.060653
905.7431,0.063715
907.6068,0.067326
909.4704,0.071731
911.3341,0.076972
913.1978,0.082725
915.0614,0.085011
916.9251,0.078124
918.7888,0.065411
920.6524,0.055834
922.5161,0.051914
924.3798,0.050998
926.2435,0.051004
928.1071,0.051226
929.9708,0.051711
931.8345,0.052519
933.6981,0.053215
935.5618,0.053775
937.4255,0.054348
939.2891,0.054987
941.1528,0.055560
943.0165,0.056142
944.8801,0.056930
946.7438,0.057672
948.6075,0.058180
950.4711,0.058825
952.3348,0.059796
954.1985,0.060864
956.0622,0.061808
957.9258,0.062684
959.7895,0.063596
961.6532,0.064596
963.5168,0.065813
965.3805,0.067288
967.2442,0.069065
969.1078,0.071268
970.9715,0.073558
972.8352,0.076264
974.6988,0.080605
976.5625,0.087998
978.4262,0.100599
980.2899,0.118256
982.1535,0.125010
984.0172,0.104271
985.8809,0.077037
987.7445,0.064926
989.6082,0.063355
991.4719,0.064100
993.3355,0.065299
