Wavenumber,Intensity
650.4205,0.195365
652.2841,0.199687
654.1478,0.208090
656.0115,0.217883
657.8751,0.230675
659.7388,0.241063
661.6025,0.253321
663.4661,0.263706
665.3298,0.274219
667.1935,0.283239
669.0571,0.277594
670.9208,0.255544
672.7845,0.238412
674.6481,0.223350
676.5118,0.211594
678.3755,0.202225
680.2392,0.198212
682.1028,0.191790
683.9665,0.183100
685.8302,0.174008
687.6938,0.167930
689.5575,0.162392
691.4212,0.155050
693.2848,0.147957
695.1485,0.142450
697.0122,0.138527
698.8758,0.134604
700.7395,0.132190
702.6032,0.131512
704.4669,0.129070
706.3305,0.125220
708.1942,0.120883
710.0579,0.116894
711.9215,0.113147
713.7852,0.109973
715.6489,0.106785
717.5125,0.103588
719.3762,0.100670
721.2399,0.098428
723.1035,0.095793
724.9672,0.094424
726.8309,0.093524
728.6945,0.092627
730.5582,0.091539
732.4219,0.090220
734.2856,0.089970
736.1492,0.089207
738.0129,0.089204
739.8766,0.091001
741.7402,0.092753
743.6039,0.093819
745.4676,0.094402
747.3312,0.094014
749.1949,0.093178
751.0586,0.091944
752.9222,0.091646
754.7859,0.091182
756.6496,0.090001
758.5132,0.089568
760.3769,0.089818
762.2406,0.090000
764.1043,0.089899
765.9679,0.090641
767.8316,0.090996
769.6953,0.090673
771.5589,0.090802
773.4226,0.091873
775.2863,0.093333
777.1499,0.094681
779.0136,0.095398
780.8773,0.095683
782.7409,0.095665
784.6046,0.095924
786.4683,0.096422
788.3320,0.097141
790.1956,0.098106
792.0593,0.099291
793.9230,0.099942
795.7866,0.100431
797.6503,0.100946
799.5140,0.101270
801.3776,0.102013
803.2413,0.102850
805.1050,0.103166
806.9686,0.103551
808.8323,0.103459
810.6960,0.103358
812.5596,0.102272
814.4233,0.100706
816.2870,0.100041
818.1507,0.099627
820.0143,0.098901
821.8780,0.098857
823.7417,0.099577
825.6053,0.100723
827.4690,0.102275
829.3327,0.103627
831.1963,0.102755
833.0600,0.099521
834.9237,0.096785
836.7873,0.095839
838.6510,0.095925
840.5147,0.096786
842.3784,0.098077
844.2420,0.099674
846.1057,0.101301
847.9694,0.102673
849.8330,0.103264
851.6967,0.103390
853.5604,0.103869
855.4240,0.104696
857.2877,0.105481
859.1514,0.106279
861.0150,0.106817
862.8787,0.107228
864.7424,0.108212
866.6060,0.109465
868.4697,0.110689
870.3334,0.112036
872.1971,0.113627
874.0607,0.115504
875.9244,0.117094
877.7881,0.118639
879.6517,0.120474
881.5154,0.122237
883.3791,0.124065
885.2427,0.125770
887.1064,0.127110
888.9701,0.128478
890.8337,0.129816
892.6974,0.131378
894.5611,0.133386
896.4247,0.135505
898.2884,0.137502
900.1521,0.139348
902.0158,0.141412
903.8794,0.143777
905.7431,0.146499
907.6068,0.149770
909.4704,0.153436
911.3341,0.157699
913.1978,0.162504
915.0614,0.165981
916.9251,0.165011
918.7888,0.160751
920.6524,0.157506
922.5161,0.157190
924.3798,0.158555
926.2435,0.160608
928.1071,0.162823
929.9708,0.164748
931.8345,0.166506
933.6981,0.168708
935.5618,0.170979
937.4255,0.173234
939.2891,0.175404
941.1528,0.177489
