Wavenumber,Intensity
650.4205,0.168127
652.2841,0.164698
654.1478,0.158548
656.0115,0.154875
657.8751,0.151095
659.7388,0.146374
661.6025,0.146801
663.4661,0.148481
665.3298,0.149346
667.1935,0.150912
669.0571,0.152099
670.9208,0.149413
672.7845,0.148280
674.6481,0.146643
676.5118,0.145727
678.3755,0.142213
680.2392,0.136994
682.1028,0.132480
683.9665,0.127806
685.8302,0.122983
687.6938,0.119261
689.5575,0.115490
691.4212,0.112819
693.2848,0.109752
695.1485,0.107917
697.0122,0.106771
698.8758,0.105560
700.7395,0.104551
702.6032,0.104676
704.4669,0.104429
706.3305,0.102524
708.1942,0.099728
710.0579,0.096878
711.9215,0.093575
713.7852,0.091260
715.6489,0.089002
717.5125,0.086557
719.3762,0.084730
721.2399,0.083179
723.1035,0.081365
724.9672,0.079524
726.8309,0.076918
728.6945,0.073987
730.5582,0.071600
732.4219,0.070115
734.2856,0.068092
736.1492,0.066475
738.0129,0.065555
739.8766,0.065571
741.7402,0.066784
743.6039,0.068049
745.4676,0.068825
747.3312,0.069065
749.1949,0.068828
751.0586,0.069267
752.9222,0.069944
754.7859,0.070094
756.6496,0.070165
758.5132,0.070660
760.3769,0.071045
762.2406,0.071886
764.1043,0.073521
765.9679,0.075856
767.8316,0.078742
769.6953,0.083115
771.5589,0.089460
773.4226,0.097133
775.2863,0.103148
777.1499,0.101858
779.0136,0.092313
780.8773,0.081267
782.7409,0.074026
784.6046,0.070861
786.4683,0.070156
788.3320,0.070680
790.1956,0.071549
792.0593,0.073264
793.9230,0.075414
795.7866,0.078177
797.6503,0.080991
799.5140,0.083642
801.3776,0.087257
803.2413,0.093346
805.1050,0.101928
806.9686,0.113376
808.8323,0.120789
810.6960,0.111133
812.5596,0.088639
814.4233,0.069955
816.2870,0.060674
818.1507,0.057438
820.0143,0.056487
821.8780,0.056687
823.7417,0.057546
825.6053,0.058881
827.4690,0.060596
829.3327,0.062502
831.1963,0.062103
833.0600,0.059441
834.9237,0.057517
836.7873,0.057849
838.6510,0.060368
840.5147,0.064236
842.3784,0.068455
844.2420,0.072872
846.1057,0.076045
847.9694,0.075604
849.8330,0.071076
851.6967,0.064742
853.5604,0.058247
855.4240,0.052259
857.2877,0.047631
859.1514,0.044415
861.0150,0.042393
862.8787,0.041680
864.7424,0.041653
866.6060,0.042058
868.4697,0.042532
870.3334,0.042928
872.1971,0.043407
874.0607,0.044106
875.9244,0.044850
877.7881,0.045545
879.6517,0.046357
881.5154,0.047331
883.3791,0.048304
885.2427,0.049442
887.1064,0.050868
888.9701,0.052464
890.8337,0.054391
892.6974,0.056793
894.5611,0.058940
896.4247,0.059793
898.2884,0.058361
900.1521,0.055422
902.0158,0.053105
903.8794,0.052111
905.7431,0.052625
907.6068,0.054339
909.4704,0.056663
911.3341,0.059336
913.1978,0.062296
915.0614,0.064353
916.9251,0.062858
918.7888,0.058604
920.6524,0.056021
922.5161,0.057166
924.3798,0.059717
926.2435,0.059161
928.1071,0.053914
929.9708,0.048012
931.8345,0.044998
933.6981,0.044365
935.5618,0.044714
937.4255,0.045433
939.2891,0.046279
941.1528,0.047020
943.0165,0.047649
944.8801,0.048397
946.7438,0.049128
948.6075,0.049854
950.4711,0.050539
952.3348,0.051123
954.1985,0.051857
956.0622,0.052753
957.9258,0.053651
959.7895,0.054496
961.6532,0.055442
963.5168,0.056458
965.3805,0.057441
967.2442,0.058596
969.1078,0.060112
970.9715,0.061801
972.8352,0.063724
974.6988,0.066477
976.5625,0.070908
978.4262,0.077945
980.2899,0.087488
982.1535,0.092109
984.0172,0.082926
985.8809,0.069917
987.7445,0.064448
989.6082,0.064699
991.4719,0.066918
993.3355,0.069796
995.1992,0.073211
997.0629,0.076572
998.9265,0.077252
1000.7902,0.073107
1002.6539,0.066468
1004.5175,0.061794
1006.3812,0.060309
1008.2449,0.060627
