Wavenumber,Intensity
650.4205,0.143171
652.2841,0.142938
654.1478,0.139008
656.0115,0.133703
657.8751,0.131222
659.7388,0.129628
661.6025,0.131236
663.4661,0.132388
665.3298,0.131833
667.1935,0.130594
669.0571,0.132329
670.9208,0.131915
672.7845,0.131073
674.6481,0.130011
676.5118,0.128084
678.3755,0.123408
680.2392,0.118192
682.1028,0.113239
683.9665,0.108295
685.8302,0.102563
687.6938,0.098619
689.5575,0.095762
691.4212,0.092255
693.2848,0.088669
695.1485,0.086346
697.0122,0.084652
698.8758,0.083472
700.7395,0.082167
702.6032,0.081556
704.4669,0.081343
706.3305,0.079860
708.1942,0.077329
710.0579,0.075658
711.9215,0.074716
713.7852,0.073852
715.6489,0.073543
717.5125,0.072144
719.3762,0.070485
721.2399,0.069415
723.1035,0.068918
724.9672,0.067807
726.8309,0.066047
728.6945,0.064176
730.5582,0.062064
732.4219,0.060889
734.2856,0.060064
736.1492,0.058805
738.0129,0.057594
739.8766,0.057936
741.7402,0.059071
743.6039,0.059804
745.4676,0.060564
747.3312,0.061430
749.1949,0.062001
751.0586,0.061956
752.9222,0.061849
754.7859,0.062373
756.6496,0.063251
758.5132,0.064012
760.3769,0.064355
762.2406,0.065794
764.1043,0.067953
765.9679,0.070536
767.8316,0.074662
769.6953,0.080431
771.5589,0.087426
773.4226,0.095838
775.2863,0.102356
777.1499,0.100050
779.0136,0.088346
780.8773,0.075724
782.7409,0.067372
784.6046,0.062904
786.4683,0.061691
788.3320,0.062338
790.1956,0.063400
792.0593,0.064947
793.9230,0.067138
795.7866,0.069490
797.6503,0.072212
799.5140,0.075717
801.3776,0.080374
803.2413,0.087129
805.1050,0.097081
806.9686,0.110122
808.8323,0.118158
810.6960,0.107235
812.5596,0.082068
814.4233,0.061279
816.2870,0.051438
818.1507,0.048126
820.0143,0.047582
821.8780,0.048325
823.7417,0.049150
825.6053,0.050414
827.4690,0.052485
829.3327,0.054501
831.1963,0.055443
833.0600,0.055302
834.9237,0.055402
836.7873,0.056943
838.6510,0.060179
840.5147,0.064446
842.3784,0.069468
844.2420,0.074809
846.1057,0.078521
847.9694,0.078180
849.8330,0.072934
851.6967,0.065607
853.5604,0.058179
855.4240,0.050889
857.2877,0.044620
859.1514,0.040575
861.0150,0.038670
862.8787,0.038079
864.7424,0.038084
866.6060,0.038424
868.4697,0.038816
870.3334,0.039267
872.1971,0.039701
874.0607,0.040273
875.9244,0.041073
877.7881,0.041760
879.6517,0.042665
881.5154,0.043760
883.3791,0.044784
885.2427,0.046082
887.1064,0.047646
888.9701,0.049533
890.8337,0.051841
892.6974,0.054348
894.5611,0.056515
896.4247,0.057190
898.2884,0.055484
900.1521,0.052046
902.0158,0.048712
903.8794,0.047053
905.7431,0.047038
907.6068,0.047953
909.4704,0.049313
911.3341,0.050913
913.1978,0.052935
915.0614,0.054650
916.9251,0.054935
918.7888,0.053689
920.6524,0.053359
922.5161,0.055774
924.3798,0.059121
926.2435,0.058685
928.1071,0.052675
929.9708,0.045585
931.8345,0.041480
933.6981,0.040270
935.5618,0.040569
937.4255,0.041381
939.2891,0.042182
941.1528,0.042912
943.0165,0.043655
944.8801,0.044347
946.7438,0.044989
948.6075,0.045705
950.4711,0.046421
952.3348,0.047146
954.1985,0.047816
956.0622,0.048471
957.9258,0.049279
959.7895,0.050056
961.6532,0.050738
963.5168,0.051541
965.3805,0.052538
967.2442,0.053728
969.1078,0.055125
970.9715,0.056511
972.8352,0.057915
974.6988,0.060106
976.5625,0.063418
978.4262,0.068016
980.2899,0.074019
982.1535,0.077143
