Wavenumber,Intensity
650.4205,0.138975
652.2841,0.138527
654.1478,0.139996
656.0115,0.139052
657.8751,0.136205
659.7388,0.134852
661.6025,0.135544
663.4661,0.133742
665.3298,0.132316
667.1935,0.134095
669.0571,0.134417
670.9208,0.129635
672.7845,0.128368
674.6481,0.129317
676.5118,0.130539
678.3755,0.129134
680.2392,0.128940
682.1028,0.129088
683.9665,0.128796
685.8302,0.128370
687.6938,0.128390
689.5575,0.128235
691.4212,0.127838
693.2848,0.126900
695.1485,0.128303
697.0122,0.130018
698.8758,0.131165
700.7395,0.131677
702.6032,0.132119
704.4669,0.130798
706.3305,0.129337
708.1942,0.127871
710.0579,0.126029
711.9215,0.123648
713.7852,0.120534
715.6489,0.117235
717.5125,0.114173
719.3762,0.111268
721.2399,0.108521
723.1035,0.105983
724.9672,0.103578
726.8309,0.101154
728.6945,0.099270
730.5582,0.097404
732.4219,0.096453
734.2856,0.095901
736.1492,0.095177
738.0129,0.093967
739.8766,0.093889
741.7402,0.095130
743.6039,0.096290
745.4676,0.097064
747.3312,0.097703
749.1949,0.098616
751.0586,0.099904
752.9222,0.100794
754.7859,0.101323
756.6496,0.102223
758.5132,0.103279
760.3769,0.103382
762.2406,0.103053
764.1043,0.102563
765.9679,0.101440
767.8316,0.099142
769.6953,0.097076
771.5589,0.094833
773.4226,0.092408
775.2863,0.090343
777.1499,0.088534
779.0136,0.086568
780.8773,0.085246
782.7409,0.084539
784.6046,0.084147
786.4683,0.083661
788.3320,0.083571
790.1956,0.083441
792.0593,0.083280
793.9230,0.082992
795.7866,0.082792
797.6503,0.082433
799.5140,0.081826
801.3776,0.081352
803.2413,0.081254
805.1050,0.081177
806.9686,0.080862
808.8323,0.080270
810.6960,0.079888
812.5596,0.079381
814.4233,0.079045
816.2870,0.079027
818.1507,0.078890
820.0143,0.078870
821.8780,0.079014
823.7417,0.079112
825.6053,0.079774
827.4690,0.081033
829.3327,0.082546
831.1963,0.083102
833.0600,0.082158
834.9237,0.081171
836.7873,0.081616
838.6510,0.082664
840.5147,0.083635
842.3784,0.084226
844.2420,0.084616
846.1057,0.085510
847.9694,0.086609
849.8330,0.087166
851.6967,0.087580
853.5604,0.088175
855.4240,0.089135
857.2877,0.089854
859.1514,0.089937
861.0150,0.089325
862.8787,0.088053
864.7424,0.086112
866.6060,0.083806
868.4697,0.081188
870.3334,0.078754
872.1971,0.076714
874.0607,0.075252
