Wavenumber,Intensity
650.4205,0.207461
652.2841,0.203391
654.1478,0.200139
656.0115,0.197651
657.8751,0.194783
659.7388,0.191579
661.6025,0.190855
663.4661,0.189448
665.3298,0.186792
667.1935,0.184680
669.0571,0.187846
670.9208,0.186683
672.7845,0.183862
674.6481,0.182296
676.5118,0.183610
678.3755,0.184618
680.2392,0.184851
682.1028,0.183933
683.9665,0.184750
685.8302,0.184751
687.6938,0.185375
689.5575,0.184825
691.4212,0.184651
693.2848,0.185134
695.1485,0.185814
697.0122,0.187669
698.8758,0.189957
700.7395,0.190202
702.6032,0.190355
704.4669,0.188326
706.3305,0.184788
708.1942,0.179302
710.0579,0.172473
711.9215,0.165359
713.7852,0.159196
715.6489,0.152552
717.5125,0.146816
719.3762,0.141898
721.2399,0.136987
723.1035,0.132330
724.9672,0.128451
726.8309,0.125396
728.6945,0.122318
730.5582,0.118617
732.4219,0.115316
734.2856,0.112679
736.1492,0.110662
738.0129,0.109499
739.8766,0.110431
741.7402,0.112862
743.6039,0.115351
745.4676,0.116480
747.3312,0.117188
749.1949,0.117902
751.0586,0.118580
752.9222,0.119150
754.7859,0.118970
756.6496,0.118433
758.5132,0.118630
760.3769,0.117867
762.2406,0.116115
764.1043,0.114426
765.9679,0.113339
767.8316,0.111564
769.6953,0.109790
771.5589,0.108568
773.4226,0.107457
775.2863,0.106849
777.1499,0.106532
779.0136,0.106016
780.8773,0.105707
782.7409,0.106023
784.6046,0.107128
786.4683,0.107817
788.3320,0.108270
790.1956,0.109020
792.0593,0.109825
793.9230,0.110217
795.7866,0.110861
797.6503,0.111713
799.5140,0.112230
801.3776,0.112445
803.2413,0.112539
805.1050,0.112276
806.9686,0.111690
808.8323,0.110423
810.6960,0.108959
812.5596,0.107059
814.4233,0.105321
816.2870,0.103676
818.1507,0.102124
820.0143,0.100899
821.8780,0.100188
823.7417,0.099954
825.6053,0.100916
827.4690,0.103392
829.3327,0.105604
831.1963,0.103133
833.0600,0.095970
834.9237,0.089853
836.7873,0.087515
838.6510,0.087234
840.5147,0.087279
842.3784,0.087336
844.2420,0.087358
846.1057,0.087213
847.9694,0.086967
849.8330,0.086495
851.6967,0.085916
853.5604,0.085284
855.4240,0.084713
857.2877,0.084318
859.1514,0.083720
861.0150,0.082746
862.8787,0.081951
864.7424,0.081419
866.6060,0.080606
868.4697,0.079562
870.3334,0.078873
872.1971,0.078483
874.0607,0.078395
875.9244,0.078607
877.7881,0.079017
879.6517,0.079718
881.5154,0.081004
883.3791,0.082559
885.2427,0.084048
887.1064,0.085749
888.9701,0.087712
890.8337,0.089326
892.6974,0.090618
894.5611,0.092002
896.4247,0.093507
898.2884,0.095025
900.1521,0.096745
902.0158,0.098913
903.8794,0.101909
905.7431,0.105526
907.6068,0.109823
909.4704,0.114691
911.3341,0.119958
913.1978,0.125607
915.0614,0.128715
916.9251,0.124078
918.7888,0.114279
920.6524,0.106726
922.5161,0.103727
924.3798,0.103154
926.2435,0.103154
928.1071,0.103367
929.9708,0.103652
931.8345,0.103656
933.6981,0.103482
935.5618,0.103440
937.4255,0.103294
939.2891,0.102774
941.1528,0.102357
943.0165,0.102192
944.8801,0.102406
946.7438,0.103281
948.6075,0.104891
950.4711,0.107219
952.3348,0.110239
954.1985,0.113557
956.0622,0.117096
957.9258,0.120849
959.7895,0.124933
961.6532,0.129443
963.5168,0.134238
965.3805,0.139261
967.2442,0.144956
969.1078,0.151402
970.9715,0.158348
972.8352,0.165973
974.6988,0.175400
976.5625,0.188096
978.4262,0.206018
980.2899,0.227634
982.1535,0.236450
984.0172,0.217579
985.8809,0.192609
987.7445,0.182094
989.6082,0.181208
991.4719,0.181976
993.3355,0.182670
995.1992,0.183024
997.0629,0.182912
998.9265,0.182482
1000.7902,0.182076
1002.6539,0.181809
1004.5175,0.181828
1006.3812,0.182242
1008.2449,0.182897
1010.1086,0.183569
1011.9722,0.184245
1013.8359,0.184604
1015.6996,0.184463
1017.5632,0.183721
1019.4269,0.182634
1021.2906,0.181179
1023.1542,0.179104
1025.0179,0.176639
1026.8816,0.174153
1028.7452,0.171752
1030.6089,0.169716
1032.4726,0.167719
1034.3362,0.165795
1036.1999,0.164335
1038.0636,0.163159
1039.9273,0.162095
1041.7909,0.161270
1043.6546,0.160600
1045.5183,0.160143
1047.3819,0.159018
1049.2456,0.155583
1051.1093,0.149144
1052.9729,0.140746
1054.8366,0.132571
1056.7003,0.126211
1058.5639,0.121850
1060.4276,0.119007
1062.2913,0.116944
1064.1550,0.115908
1066.0186,0.116610
1067.8823,0.119044
1069.7460,0.123065
1071.6096,0.127975
1073.4733,0.132332
1075.3370,0.135312
1077.2006,0.136678
1079.0643,0.136364
1080.9280,0.134725
1082.7916,0.132594
1084.6553,0.130515
1086.5190,0.128777
1088.3826,0.127777
1090.2463,0.127864
1092.1100,0.129202
1093.9737,0.131727
1095.8373,0.135323
1097.7010,0.139673
1099.5647,0.144157
1101.4283,0.148367
1103.2920,0.151907
1105.1557,0.153871
1107.0193,0.153208
1108.8830,0.149422
1110.7467,0.142516
1112.6103,0.133499
1114.4740,0.124139
1116.3377,0.115801
1118.2014,0.109073
1120.0650,0.104041
1121.9287,0.100422
1123.7924,0.098002
1125.6560,0.096313
1127.5197,0.094730
1129.3834,0.093084
1131.2470,0.091792
1133.1107,0.091186
1134.9744,0.091260
1136.8380,0.091998
1138.7017,0.093337
1140.5654,0.095044
1142.4290,0.096745
1144.2927,0.098009
1146.1564,0.098668
1148.0201,0.098650
1149.8837,0.097934
1151.7474,0.096622
1153.6111,0.094656
1155.4747,0.092090
1157.3384,0.089141
1159.2021,0.085962
1161.0657,0.082730
1162.9294,0.079665
1164.7931,0.077064
1166.6567,0.075288
1168.5204,0.074413
1170.3841,0.074033
1172.2477,0.073419
1174.1114,0.071571
1175.9751,0.068041
1177.8388,0.064035
1179.7024,0.061069
1181.5661,0.059561
1183.4298,0.059173
1185.2934,0.059424
1187.1571,0.059934
1189.0208,0.060473
1190.8844,0.060966
1192.7481,0.061443
1194.6118,0.061905
1196.4754,0.062487
1198.3391,0.063180
1200.2028,0.063825
1202.0665,0.064366
1203.9301,0.064782
1205.7938,0.065087
1207.6575,0.065444
1209.5211,0.065807
1211.3848,0.066148
1213.2485,0.066579
1215.1121,0.067044
1216.9758,0.067620
1218.8395,0.068348
1220.7031,0.069131
1222.5668,0.069947
1224.4305,0.070701
1226.2941,0.071316
1228.1578,0.071938
1230.0215,0.072560
1231.8852,0.073039
1233.7488,0.073549
1235.6125,0.074107
1237.4762,0.074597
1239.3398,0.075031
1241.2035,0.075453
1243.0672,0.075917
1244.9308,0.076417
1246.7945,0.076921
1248.6582,0.077433
1250.5218,0.077897
1252.3855,0.078297
1254.2492,0.078671
1256.1129,0.079010
1257.9765,0.079401
1259.8402,0.079984
1261.7039,0.080710
1263.5675,0.081392
1265.4312,0.081926
1267.2949,0.082282
1269.1585,0.082408
1271.0222,0.082327
1272.8859,0.082237
1274.7495,0.082381
1276.6132,0.082842
1278.4769,0.083647
1280.3405,0.084775
1282.2042,0.086102
1284.0679,0.087634
1285.9316,0.089458
1287.7952,0.091607
1289.6589,0.093989
1291.5226,0.096645
1293.3862,0.099817
1295.2499,0.103519
1297.1136,0.107816
1298.9772,0.112760
1300.8409,0.118534
1302.7046,0.124474
1304.5682,0.128033
1306.4319,0.126360
1308.2956,0.117609
1310.1592,0.103354
1312.0229,0.089478
