Wavenumber,Intensity
650.4205,0.229710
652.2841,0.225372
654.1478,0.220899
656.0115,0.216191
657.8751,0.208715
659.7388,0.200882
661.6025,0.198953
663.4661,0.198418
665.3298,0.197216
667.1935,0.196807
669.0571,0.198002
670.9208,0.196554
672.7845,0.196451
674.6481,0.196439
676.5118,0.197908
678.3755,0.199852
680.2392,0.201401
682.1028,0.200815
683.9665,0.199475
685.8302,0.198603
687.6938,0.198553
689.5575,0.197971
691.4212,0.196841
693.2848,0.195545
695.1485,0.195626
697.0122,0.195698
698.8758,0.193892
700.7395,0.191278
702.6032,0.189799
704.4669,0.186189
706.3305,0.179742
708.1942,0.171284
710.0579,0.162868
711.9215,0.154002
713.7852,0.144862
715.6489,0.136687
717.5125,0.129844
719.3762,0.123617
721.2399,0.117474
723.1035,0.111964
724.9672,0.107684
726.8309,0.103667
728.6945,0.099084
730.5582,0.094512
732.4219,0.091271
734.2856,0.087989
736.1492,0.084570
738.0129,0.083124
739.8766,0.083956
741.7402,0.086234
743.6039,0.088552
745.4676,0.090163
747.3312,0.091098
749.1949,0.090503
751.0586,0.089084
752.9222,0.088668
754.7859,0.088502
756.6496,0.088235
758.5132,0.088304
760.3769,0.087775
762.2406,0.087044
764.1043,0.086925
765.9679,0.087267
767.8316,0.087888
769.6953,0.088835
771.5589,0.089702
773.4226,0.090492
775.2863,0.091475
777.1499,0.092854
779.0136,0.094493
780.8773,0.096227
782.7409,0.098117
784.6046,0.099935
786.4683,0.101979
788.3320,0.104845
790.1956,0.107685
792.0593,0.110526
793.9230,0.113194
795.7866,0.115744
797.6503,0.118323
799.5140,0.120851
801.3776,0.122605
803.2413,0.123789
805.1050,0.124652
806.9686,0.124898
808.8323,0.123962
810.6960,0.121775
812.5596,0.119139
814.4233,0.116560
816.2870,0.113877
818.1507,0.111708
820.0143,0.110142
821.8780,0.108955
823.7417,0.108743
825.6053,0.110045
827.4690,0.112527
829.3327,0.113491
831.1963,0.107151
833.0600,0.093755
834.9237,0.081310
836.7873,0.073954
838.6510,0.070071
840.5147,0.067719
842.3784,0.066297
844.2420,0.065671
846.1057,0.065339
847.9694,0.064905
849.8330,0.063926
851.6967,0.062219
853.5604,0.060495
855.4240,0.059407
857.2877,0.058991
859.1514,0.059046
861.0150,0.058935
862.8787,0.058621
864.7424,0.058521
866.6060,0.058671
868.4697,0.058996
870.3334,0.059494
872.1971,0.059843
874.0607,0.059920
875.9244,0.060004
877.7881,0.060334
879.6517,0.061016
881.5154,0.061627
883.3791,0.062012
885.2427,0.062421
887.1064,0.062749
888.9701,0.063119
890.8337,0.063896
892.6974,0.064918
894.5611,0.065910
896.4247,0.066779
898.2884,0.067952
900.1521,0.069556
902.0158,0.071547
903.8794,0.074219
905.7431,0.077691
907.6068,0.081950
909.4704,0.087096
911.3341,0.093388
913.1978,0.100847
915.0614,0.104481
916.9251,0.096619
918.7888,0.081399
920.6524,0.070044
922.5161,0.065308
924.3798,0.064002
926.2435,0.063958
928.1071,0.064392
929.9708,0.065004
931.8345,0.065742
933.6981,0.066578
935.5618,0.067387
937.4255,0.068113
939.2891,0.068886
941.1528,0.069680
943.0165,0.070432
944.8801,0.071336
946.7438,0.072371
948.6075,0.073321
950.4711,0.074160
952.3348,0.075109
954.1985,0.076302
956.0622,0.077529
957.9258,0.078771
959.7895,0.080057
961.6532,0.081495
963.5168,0.083209
965.3805,0.085121
967.2442,0.087393
969.1078,0.090030
970.9715,0.092761
972.8352,0.096032
974.6988,0.101242
976.5625,0.110099
978.4262,0.125415
980.2899,0.147187
982.1535,0.156083
984.0172,0.131175
985.8809,0.097532
987.7445,0.082073
989.6082,0.079314
991.4719,0.079255
993.3355,0.079429
995.1992,0.079587
997.0629,0.079791
998.9265,0.079886
1000.7902,0.079701
1002.6539,0.079555
1004.5175,0.079731
1006.3812,0.079942
1008.2449,0.080105
1010.1086,0.080347
1011.9722,0.080678
1013.8359,0.081060
1015.6996,0.081543
1017.5632,0.082157
1019.4269,0.082854
1021.2906,0.083804
1023.1542,0.085022
1025.0179,0.086554
1026.8816,0.088362
1028.7452,0.090327
1030.6089,0.092008
1032.4726,0.092299
1034.3362,0.091055
1036.1999,0.090238
1038.0636,0.091598
1039.9273,0.094906
1041.7909,0.099306
1043.6546,0.104283
1045.5183,0.109013
1047.3819,0.111795
1049.2456,0.110879
1051.1093,0.105369
1052.9729,0.096757
1054.8366,0.088749
1056.7003,0.083854
1058.5639,0.081912
1060.4276,0.081693
1062.2913,0.082136
1064.1550,0.082783
1066.0186,0.083877
1067.8823,0.085446
1069.7460,0.087086
1071.6096,0.088791
1073.4733,0.090596
1075.3370,0.092465
1077.2006,0.094539
1079.0643,0.096738
1080.9280,0.099035
1082.7916,0.101653
1084.6553,0.104591
1086.5190,0.107835
1088.3826,0.111496
1090.2463,0.115592
1092.1100,0.120286
1093.9737,0.125646
1095.8373,0.131483
1097.7010,0.137911
1099.5647,0.145013
1101.4283,0.152371
1103.2920,0.159226
1105.1557,0.164256
1107.0193,0.165648
1108.8830,0.161883
1110.7467,0.152790
1112.6103,0.140323
1114.4740,0.127258
1116.3377,0.115489
1118.2014,0.106002
1120.0650,0.099076
1121.9287,0.094389
1123.7924,0.091306
1125.6560,0.089036
1127.5197,0.086974
1129.3834,0.085015
1131.2470,0.083114
1133.1107,0.081285
1134.9744,0.079871
1136.8380,0.078905
1138.7017,0.078294
1140.5654,0.078138
1142.4290,0.078220
1144.2927,0.078333
1146.1564,0.078506
1148.0201,0.078780
1149.8837,0.079168
1151.7474,0.079674
1153.6111,0.080229
1155.4747,0.080906
1157.3384,0.081895
1159.2021,0.083178
1161.0657,0.084767
1162.9294,0.086734
1164.7931,0.089171
1166.6567,0.092337
1168.5204,0.096242
1170.3841,0.100205
1172.2477,0.102914
1174.1114,0.102760
1175.9751,0.099183
1177.8388,0.093930
1179.7024,0.089446
1181.5661,0.086843
1183.4298,0.085758
1185.2934,0.085448
1187.1571,0.085484
1189.0208,0.085542
1190.8844,0.085525
1192.7481,0.085368
1194.6118,0.085193
1196.4754,0.085265
1198.3391,0.085532
1200.2028,0.085794
1202.0665,0.086038
1203.9301,0.086375
1205.7938,0.086684
1207.6575,0.087030
1209.5211,0.087458
1211.3848,0.087828
1213.2485,0.088242
1215.1121,0.088682
1216.9758,0.089062
1218.8395,0.089438
1220.7031,0.089865
1222.5668,0.090286
1224.4305,0.090679
1226.2941,0.091060
1228.1578,0.091482
1230.0215,0.091959
1231.8852,0.092475
1233.7488,0.093047
1235.6125,0.093535
1237.4762,0.093941
1239.3398,0.094406
1241.2035,0.094970
1243.0672,0.095610
1244.9308,0.096239
1246.7945,0.096863
1248.6582,0.097547
1250.5218,0.098164
1252.3855,0.098806
1254.2492,0.099646
1256.1129,0.100528
1257.9765,0.101357
1259.8402,0.102330
1261.7039,0.103453
1263.5675,0.104543
1265.4312,0.105522
1267.2949,0.106068
1269.1585,0.106084
1271.0222,0.105882
1272.8859,0.105737
1274.7495,0.105833
1276.6132,0.106299
1278.4769,0.107092
1280.3405,0.108152
1282.2042,0.109504
1284.0679,0.111100
1285.9316,0.112990
1287.7952,0.115318
1289.6589,0.117966
1291.5226,0.121037
1293.3862,0.124856
1295.2499,0.129422
1297.1136,0.134891
1298.9772,0.141525
1300.8409,0.149621
1302.7046,0.158261
1304.5682,0.164376
1306.4319,0.163463
1308.2956,0.151211
1310.1592,0.129084
1312.0229,0.106691
1313.8866,0.092384
1315.7503,0.087247
1317.6139,0.087227
1319.4776,0.089105
1321.3413,0.091343
1323.2049,0.093708
1325.0686,0.096287
1326.9323,0.098836
1328.7959,0.101339
1330.6596,0.103611
1332.5233,0.105325
1334.3869,0.106369
1336.2506,0.107180
1338.1143,0.108672
1339.9780,0.110560
1341.8416,0.111141
1343.7053,0.111148
1345.5690,0.111807
1347.4326,0.112736
1349.2963,0.113936
1351.1600,0.115447
1353.0236,0.117283
1354.8873,0.119538
1356.7510,0.121752
1358.6146,0.123612
1360.4783,0.126298
1362.3420,0.131030
1364.2056,0.135231
1366.0693,0.137362
1367.9330,0.140734
1369.7967,0.144714
1371.6603,0.147977
1373.5240,0.152856
1375.3877,0.158390
1377.2513,0.161958
1379.1150,0.166597
1380.9787,0.172657
1382.8423,0.179065
1384.7060,0.186094
1386.5697,0.195209
1388.4333,0.205226
1390.2970,0.210282
1392.1607,0.212368
1394.0244,0.212357
1395.8880,0.206322
1397.7517,0.196207
1399.6154,0.184609
1401.4790,0.173544
1403.3427,0.163529
1405.2064,0.148729
1407.0700,0.129377
1408.9337,0.110724
1410.7974,0.093809
1412.6610,0.081982
1414.5247,0.076659
1416.3884,0.076418
1418.2520,0.081301
1420.1157,0.090077
1421.9794,0.094255
1423.8431,0.092230
1425.7067,0.083436
1427.5704,0.073874
1429.4341,0.068071
1431.2977,0.065768
1433.1614,0.065748
1435.0251,0.067792
1436.8887,0.072289
1438.7524,0.075019
1440.6161,0.076245
1442.4797,0.078615
1444.3434,0.080839
1446.2071,0.082699
1448.0707,0.083760
1449.9344,0.082032
1451.7981,0.078521
1453.6618,0.074865
1455.5254,0.073182
1457.3891,0.075372
1459.2528,0.075927
1461.1164,0.074527
1462.9801,0.074426
1464.8438,0.075198
1466.7074,0.074293
1468.5711,0.072046
1470.4348,0.071045
1472.2984,0.072045
1474.1621,0.072938
1476.0258,0.072380
1477.8895,0.072195
1479.7531,0.072040
1481.6168,0.072395
1483.4805,0.072430
1485.3441,0.072434
1487.2078,0.073423
1489.0715,0.075818
1490.9351,0.077410
1492.7988,0.076657
1494.6625,0.076604
1496.5261,0.079031
1498.3898,0.081341
1500.2535,0.081723
1502.1171,0.080914
1503.9808,0.080487
1505.8445,0.083760
1507.7082,0.091401
1509.5718,0.090142
1511.4355,0.089383
1513.2992,0.090086
1515.1628,0.091235
1517.0265,0.093363
1518.8902,0.094786
1520.7538,0.096758
1522.6175,0.100292
1524.4812,0.100305
1526.3448,0.101562
1528.2085,0.102789
1530.0722,0.102896
1531.9359,0.104255
1533.7995,0.107639
1535.6632,0.107874
1537.5269,0.107356
1539.3905,0.111996
1541.2542,0.119894
1543.1179,0.120605
1544.9815,0.122114
1546.8452,0.123231
1548.7089,0.124813
1550.5725,0.127847
1552.4362,0.129846
1554.2999,0.131539
1556.1635,0.134269
1558.0272,0.140894
1559.8909,0.154564
1561.7546,0.150584
1563.6182,0.149278
1565.4819,0.151902
1567.3456,0.155007
1569.2092,0.159826
1571.0729,0.165012
1572.9366,0.166007
1574.8002,0.169923
1576.6639,0.178434
1578.5276,0.182026
1580.3912,0.182767
1582.2549,0.185915
1584.1186,0.189005
1585.9822,0.191623
1587.8459,0.193313
1589.7096,0.194499
1591.5733,0.194782
1593.4369,0.194591
1595.3006,0.193797
1597.1643,0.192398
1599.0279,0.190134
