Wavenumber,Intensity
650.4205,0.207363
652.2841,0.203219
654.1478,0.201956
656.0115,0.201183
657.8751,0.198509
659.7388,0.196561
661.6025,0.198772
663.4661,0.201909
665.3298,0.201899
667.1935,0.201258
669.0571,0.203134
670.9208,0.198997
672.7845,0.194899
674.6481,0.191992
676.5118,0.192134
678.3755,0.190552
680.2392,0.189630
682.1028,0.188961
683.9665,0.189108
685.8302,0.188453
687.6938,0.187589
689.5575,0.188811
691.4212,0.190386
693.2848,0.190413
695.1485,0.190266
697.0122,0.190932
698.8758,0.191738
700.7395,0.191289
702.6032,0.190698
704.4669,0.187553
706.3305,0.182660
708.1942,0.174988
710.0579,0.165711
711.9215,0.157024
713.7852,0.149632
715.6489,0.141670
717.5125,0.134560
719.3762,0.129021
721.2399,0.125141
723.1035,0.120873
724.9672,0.116708
726.8309,0.112185
728.6945,0.107536
730.5582,0.103184
732.4219,0.099306
734.2856,0.095319
736.1492,0.092607
738.0129,0.091670
739.8766,0.092460
741.7402,0.094809
743.6039,0.098086
745.4676,0.100978
747.3312,0.101845
749.1949,0.100256
751.0586,0.097867
752.9222,0.096400
754.7859,0.096543
756.6496,0.096934
758.5132,0.095956
760.3769,0.093117
762.2406,0.090516
764.1043,0.088662
765.9679,0.087339
767.8316,0.086973
769.6953,0.087193
771.5589,0.087653
773.4226,0.088184
775.2863,0.088553
777.1499,0.089268
779.0136,0.089925
780.8773,0.090778
782.7409,0.092405
784.6046,0.094755
786.4683,0.097518
788.3320,0.101081
790.1956,0.104753
792.0593,0.106567
793.9230,0.107055
795.7866,0.107171
797.6503,0.106664
799.5140,0.105400
801.3776,0.104340
803.2413,0.103962
805.1050,0.103845
806.9686,0.103083
808.8323,0.101200
810.6960,0.098679
812.5596,0.095809
814.4233,0.093124
816.2870,0.090764
818.1507,0.088542
820.0143,0.086425
821.8780,0.084770
823.7417,0.084074
825.6053,0.084629
827.4690,0.086408
829.3327,0.087456
831.1963,0.083214
833.0600,0.074092
834.9237,0.066261
836.7873,0.062813
838.6510,0.062108
840.5147,0.062490
842.3784,0.063527
844.2420,0.065851
846.1057,0.069549
847.9694,0.071742
849.8330,0.069339
851.6967,0.065385
853.5604,0.063893
855.4240,0.063885
857.2877,0.062899
859.1514,0.059989
861.0150,0.056974
862.8787,0.055340
864.7424,0.054837
866.6060,0.054645
868.4697,0.054592
870.3334,0.054830
872.1971,0.055143
874.0607,0.055463
875.9244,0.055904
877.7881,0.056454
879.6517,0.056956
881.5154,0.057270
883.3791,0.057824
885.2427,0.058586
887.1064,0.059398
888.9701,0.060238
890.8337,0.061428
892.6974,0.063277
894.5611,0.065790
896.4247,0.068247
898.2884,0.069101
900.1521,0.068483
902.0158,0.068181
903.8794,0.069055
905.7431,0.071238
907.6068,0.074790
909.4704,0.079318
911.3341,0.084832
913.1978,0.091258
915.0614,0.094707
