Wavenumber,Intensity
650.4205,0.178232
652.2841,0.177495
654.1478,0.178162
656.0115,0.178439
657.8751,0.178057
659.7388,0.177497
661.6025,0.178720
663.4661,0.180318
665.3298,0.181045
667.1935,0.180030
669.0571,0.179367
670.9208,0.175296
672.7845,0.171804
674.6481,0.167733
676.5118,0.164579
678.3755,0.160637
680.2392,0.159024
682.1028,0.159021
683.9665,0.158666
685.8302,0.155606
687.6938,0.152915
689.5575,0.151373
691.4212,0.148893
693.2848,0.146405
695.1485,0.146256
697.0122,0.145702
698.8758,0.144884
700.7395,0.144095
702.6032,0.142754
704.4669,0.140316
706.3305,0.136861
708.1942,0.131138
710.0579,0.125317
711.9215,0.119418
713.7852,0.113853
715.6489,0.108496
717.5125,0.103314
719.3762,0.099242
721.2399,0.096121
723.1035,0.092776
724.9672,0.089347
726.8309,0.085918
728.6945,0.082977
730.5582,0.080728
732.4219,0.078221
734.2856,0.075668
736.1492,0.074608
738.0129,0.074418
739.8766,0.075600
741.7402,0.078223
743.6039,0.081104
745.4676,0.083179
747.3312,0.083798
749.1949,0.083392
751.0586,0.082658
752.9222,0.081788
754.7859,0.080737
756.6496,0.079893
758.5132,0.079405
760.3769,0.078562
762.2406,0.077829
764.1043,0.077431
765.9679,0.077333
767.8316,0.077364
769.6953,0.077456
771.5589,0.077690
773.4226,0.078268
775.2863,0.078960
777.1499,0.079807
779.0136,0.080950
780.8773,0.082313
782.7409,0.083614
784.6046,0.084642
786.4683,0.085842
788.3320,0.087388
790.1956,0.089294
792.0593,0.091340
793.9230,0.092604
795.7866,0.093303
797.6503,0.093850
799.5140,0.094065
801.3776,0.093889
803.2413,0.093903
805.1050,0.093508
806.9686,0.092644
808.8323,0.091047
810.6960,0.088701
812.5596,0.086544
814.4233,0.084346
816.2870,0.081712
818.1507,0.079255
820.0143,0.077372
821.8780,0.075931
823.7417,0.075137
825.6053,0.075288
827.4690,0.076271
829.3327,0.076585
831.1963,0.072795
833.0600,0.065174
834.9237,0.058699
836.7873,0.055617
838.6510,0.054686
840.5147,0.054388
842.3784,0.054310
844.2420,0.054496
846.1057,0.054955
847.9694,0.055260
849.8330,0.055006
851.6967,0.054518
853.5604,0.053913
855.4240,0.053184
857.2877,0.052599
859.1514,0.052193
861.0150,0.051787
862.8787,0.051686
864.7424,0.051703
866.6060,0.051712
868.4697,0.051842
870.3334,0.052070
872.1971,0.052355
874.0607,0.052636
875.9244,0.052836
877.7881,0.053218
879.6517,0.053796
881.5154,0.054111
883.3791,0.054378
885.2427,0.054647
887.1064,0.054873
888.9701,0.055348
890.8337,0.055962
892.6974,0.056511
894.5611,0.057245
896.4247,0.058140
898.2884,0.059197
900.1521,0.060343
902.0158,0.061684
903.8794,0.063511
905.7431,0.066050
907.6068,0.069244
909.4704,0.072958
911.3341,0.077098
913.1978,0.081936
915.0614,0.084720
916.9251,0.080388
918.7888,0.071082
920.6524,0.063886
922.5161,0.060934
924.3798,0.060412
926.2435,0.060757
928.1071,0.061294
929.9708,0.061820
931.8345,0.062361
933.6981,0.063059
935.5618,0.064052
937.4255,0.064985
939.2891,0.065736
941.1528,0.066652
943.0165,0.067550
944.8801,0.068511
946.7438,0.069654
948.6075,0.070692
950.4711,0.071874
952.3348,0.073212
954.1985,0.074465
956.0622,0.075671
957.9258,0.076811
959.7895,0.078241
961.6532,0.079916
963.5168,0.081586
965.3805,0.083419
967.2442,0.085553
969.1078,0.088004
970.9715,0.090614
972.8352,0.093292
974.6988,0.097303
976.5625,0.103906
978.4262,0.114653
980.2899,0.129295
982.1535,0.135470
984.0172,0.119760
985.8809,0.098713
987.7445,0.089354
989.6082,0.088422
991.4719,0.089623
993.3355,0.091094
995.1992,0.092722
997.0629,0.094390
998.9265,0.095893
1000.7902,0.097312
1002.6539,0.098775
1004.5175,0.100313
1006.3812,0.101601
1008.2449,0.102621
1010.1086,0.103275
1011.9722,0.103511
1013.8359,0.103386
1015.6996,0.103016
1017.5632,0.102277
1019.4269,0.101071
1021.2906,0.099562
1023.1542,0.097997
