Wavenumber,Intensity
650.4205,0.158961
652.2841,0.154605
654.1478,0.150504
656.0115,0.146718
657.8751,0.141225
659.7388,0.134197
661.6025,0.130507
663.4661,0.128090
665.3298,0.125593
667.1935,0.123429
669.0571,0.124257
670.9208,0.122754
672.7845,0.122245
674.6481,0.124458
676.5118,0.126783
678.3755,0.124894
680.2392,0.123011
682.1028,0.124141
683.9665,0.125292
685.8302,0.126206
687.6938,0.127786
689.5575,0.127473
691.4212,0.125809
693.2848,0.126187
695.1485,0.128564
697.0122,0.129071
698.8758,0.129538
700.7395,0.130253
702.6032,0.129870
704.4669,0.126736
706.3305,0.122548
708.1942,0.118525
710.0579,0.114363
711.9215,0.108072
713.7852,0.102196
715.6489,0.097566
717.5125,0.092969
719.3762,0.088550
721.2399,0.084350
723.1035,0.080353
724.9672,0.076944
726.8309,0.074026
728.6945,0.071713
730.5582,0.068764
732.4219,0.065931
734.2856,0.063646
736.1492,0.062127
738.0129,0.061042
739.8766,0.061129
741.7402,0.062825
743.6039,0.064765
745.4676,0.065683
747.3312,0.065672
749.1949,0.065548
751.0586,0.065568
752.9222,0.064697
754.7859,0.063971
756.6496,0.063778
758.5132,0.063257
760.3769,0.062860
762.2406,0.062794
764.1043,0.062639
765.9679,0.062288
767.8316,0.061936
769.6953,0.061869
771.5589,0.062022
773.4226,0.062531
775.2863,0.063295
777.1499,0.063779
779.0136,0.064014
780.8773,0.064769
782.7409,0.065562
784.6046,0.066302
786.4683,0.067673
788.3320,0.069207
790.1956,0.070441
792.0593,0.071684
793.9230,0.073010
795.7866,0.074397
797.6503,0.075291
799.5140,0.075707
801.3776,0.076526
803.2413,0.077538
805.1050,0.077652
806.9686,0.077038
808.8323,0.075730
810.6960,0.074184
812.5596,0.072090
814.4233,0.069823
816.2870,0.067903
818.1507,0.066301
820.0143,0.064915
821.8780,0.064307
823.7417,0.064670
825.6053,0.065701
827.4690,0.067539
829.3327,0.069221
831.1963,0.066791
833.0600,0.060642
834.9237,0.055983
836.7873,0.054646
838.6510,0.054856
840.5147,0.054787
842.3784,0.054268
844.2420,0.053706
846.1057,0.052563
847.9694,0.050209
849.8330,0.045815
851.6967,0.040220
853.5604,0.036077
855.4240,0.033877
857.2877,0.032636
859.1514,0.031926
861.0150,0.031601
862.8787,0.031529
864.7424,0.031431
866.6060,0.031516
868.4697,0.031769
870.3334,0.032117
872.1971,0.032695
874.0607,0.033420
875.9244,0.034299
877.7881,0.035074
879.6517,0.036018
881.5154,0.037701
883.3791,0.039417
885.2427,0.040167
887.1064,0.039684
888.9701,0.038426
890.8337,0.037065
892.6974,0.035865
894.5611,0.035375
896.4247,0.035701
898.2884,0.036394
900.1521,0.037287
902.0158,0.038685
903.8794,0.040615
905.7431,0.043222
907.6068,0.046533
909.4704,0.049985
911.3341,0.053508
913.1978,0.057388
915.0614,0.059084
916.9251,0.054102
918.7888,0.044506
920.6524,0.037102
922.5161,0.034094
924.3798,0.033453
926.2435,0.033652
928.1071,0.033979
929.9708,0.034177
931.8345,0.034677
933.6981,0.035488
935.5618,0.036407
937.4255,0.037472
939.2891,0.038606
941.1528,0.039752
943.0165,0.040724
944.8801,0.041067
946.7438,0.040734
948.6075,0.040237
950.4711,0.040021
952.3348,0.040178
954.1985,0.040603
956.0622,0.041422
957.9258,0.042473
959.7895,0.043598
961.6532,0.044739
963.5168,0.045871
965.3805,0.047350
967.2442,0.049215
969.1078,0.051466
970.9715,0.053847
972.8352,0.056604
974.6988,0.061056
976.5625,0.068369
978.4262,0.080377
980.2899,0.096288
982.1535,0.102369
984.0172,0.086058
985.8809,0.065556
987.7445,0.057700
989.6082,0.057248
991.4719,0.055622
993.3355,0.051405
995.1992,0.047208
997.0629,0.044707
998.9265,0.043660
1000.7902,0.043383
1002.6539,0.043445
1004.5175,0.043656
1006.3812,0.044156
1008.2449,0.044845
1010.1086,0.045578
1011.9722,0.046298
1013.8359,0.047063
1015.6996,0.048065
1017.5632,0.049056
1019.4269,0.050037
1021.2906,0.051193
1023.1542,0.052309
1025.0179,0.053296
1026.8816,0.054313
1028.7452,0.055444
1030.6089,0.056614
1032.4726,0.057912
1034.3362,0.059660
1036.1999,0.061546
1038.0636,0.063310
1039.9273,0.065433
1041.7909,0.068097
1043.6546,0.071048
1045.5183,0.073924
1047.3819,0.076100
1049.2456,0.076341
1051.1093,0.073399
1052.9729,0.068277
1054.8366,0.063563
1056.7003,0.060721
1058.5639,0.059737
1060.4276,0.059270
1062.2913,0.058171
1064.1550,0.056826
1066.0186,0.056087
1067.8823,0.056207
1069.7460,0.057040
1071.6096,0.058096
1073.4733,0.059337
1075.3370,0.060912
1077.2006,0.062590
1079.0643,0.064310
1080.9280,0.066264
1082.7916,0.068483
1084.6553,0.070795
1086.5190,0.073292
1088.3826,0.075981
1090.2463,0.078805
1092.1100,0.081965
1093.9737,0.085697
1095.8373,0.090056
1097.7010,0.094780
1099.5647,0.099628
1101.4283,0.104457
1103.2920,0.108693
1105.1557,0.111339
1107.0193,0.111279
1108.8830,0.108065
1110.7467,0.101925
1112.6103,0.093969
1114.4740,0.085818
1116.3377,0.078496
1118.2014,0.072430
1120.0650,0.067975
1121.9287,0.065154
1123.7924,0.063422
1125.6560,0.062222
1127.5197,0.061138
1129.3834,0.059863
1131.2470,0.058253
1133.1107,0.056539
1134.9744,0.055039
1136.8380,0.053861
1138.7017,0.052996
1140.5654,0.052581
1142.4290,0.052532
1144.2927,0.052692
1146.1564,0.053130
1148.0201,0.053895
1149.8837,0.054976
1151.7474,0.056245
1153.6111,0.057609
1155.4747,0.058788
1157.3384,0.059164
1159.2021,0.058224
1161.0657,0.056464
1162.9294,0.055114
1164.7931,0.055007
1166.6567,0.056150
1168.5204,0.057941
1170.3841,0.059908
1172.2477,0.061423
1174.1114,0.061336
1175.9751,0.059265
1177.8388,0.056281
1179.7024,0.053916
1181.5661,0.052652
1183.4298,0.052141
1185.2934,0.052099
1187.1571,0.052071
1189.0208,0.051828
1190.8844,0.051522
1192.7481,0.051182
1194.6118,0.050850
1196.4754,0.050769
1198.3391,0.050922
1200.2028,0.051087
1202.0665,0.051329
1203.9301,0.051519
1205.7938,0.051447
1207.6575,0.051359
1209.5211,0.051548
1211.3848,0.051911
1213.2485,0.052258
1215.1121,0.052541
1216.9758,0.052943
1218.8395,0.053515
1220.7031,0.053942
1222.5668,0.054213
1224.4305,0.054443
1226.2941,0.054762
1228.1578,0.055298
1230.0215,0.055876
1231.8852,0.056350
1233.7488,0.056840
1235.6125,0.057352
1237.4762,0.057901
1239.3398,0.058530
1241.2035,0.059139
1243.0672,0.059886
1244.9308,0.060811
1246.7945,0.061764
1248.6582,0.062804
1250.5218,0.063904
1252.3855,0.065102
1254.2492,0.066668
1256.1129,0.068517
1257.9765,0.070266
1259.8402,0.071766
1261.7039,0.072630
1263.5675,0.072328
1265.4312,0.071022
1267.2949,0.069242
1269.1585,0.067727
1271.0222,0.067053
1272.8859,0.067298
1274.7495,0.068154
1276.6132,0.069417
1278.4769,0.071039
1280.3405,0.072924
1282.2042,0.075094
1284.0679,0.077443
1285.9316,0.080105
1287.7952,0.083456
1289.6589,0.087368
1291.5226,0.091479
1293.3862,0.094966
1295.2499,0.096816
1297.1136,0.097497
1298.9772,0.098999
1300.8409,0.102810
1302.7046,0.108159
1304.5682,0.111455
1306.4319,0.108588
1308.2956,0.098042
1310.1592,0.082822
1312.0229,0.069173
1313.8866,0.061477
1315.7503,0.059593
1317.6139,0.060948
1319.4776,0.063733
1321.3413,0.066767
1323.2049,0.070021
1325.0686,0.073791
1326.9323,0.077756
1328.7959,0.081628
1330.6596,0.084792
1332.5233,0.086036
1334.3869,0.084433
1336.2506,0.081313
1338.1143,0.079328
1339.9780,0.079350
1341.8416,0.078998
1343.7053,0.077684
1345.5690,0.076570
1347.4326,0.076350
1349.2963,0.077146
1351.1600,0.078614
1353.0236,0.080729
1354.8873,0.083583
1356.7510,0.086287
1358.6146,0.088312
1360.4783,0.090641
1362.3420,0.094925
1364.2056,0.099091
1366.0693,0.101449
1367.9330,0.105209
1369.7967,0.110108
1371.6603,0.114169
1373.5240,0.120253
1375.3877,0.127305
1377.2513,0.131534
1379.1150,0.136345
1380.9787,0.142464
1382.8423,0.148401
1384.7060,0.153860
1386.5697,0.159575
1388.4333,0.163550
1390.2970,0.161798
1392.1607,0.158103
1394.0244,0.155000
1395.8880,0.151325
1397.7517,0.146518
1399.6154,0.140799
1401.4790,0.133105
1403.3427,0.124026
1405.2064,0.110638
1407.0700,0.095502
1408.9337,0.084141
1410.7974,0.075826
1412.6610,0.069824
1414.5247,0.065533
1416.3884,0.062975
1418.2520,0.063363
1420.1157,0.065810
1421.9794,0.066045
1423.8431,0.063818
1425.7067,0.058066
1427.5704,0.052048
1429.4341,0.048046
1431.2977,0.045729
1433.1614,0.044806
1435.0251,0.045783
1436.8887,0.049537
1438.7524,0.052292
1440.6161,0.053568
1442.4797,0.056014
1444.3434,0.058653
1446.2071,0.060955
1448.0707,0.062415
1449.9344,0.060769
1451.7981,0.057284
1453.6618,0.054130
1455.5254,0.053781
1457.3891,0.059502
1459.2528,0.063217
1461.1164,0.062726
1462.9801,0.063541
1464.8438,0.065433
1466.7074,0.064444
1468.5711,0.060962
1470.4348,0.058667
1472.2984,0.059312
1474.1621,0.060982
1476.0258,0.060942
1477.8895,0.060380
1479.7531,0.060330
1481.6168,0.061522
1483.4805,0.062605
1485.3441,0.063271
1487.2078,0.065181
1489.0715,0.068975
1490.9351,0.072624
1492.7988,0.072815
1494.6625,0.073204
1496.5261,0.076867
1498.3898,0.080928
1500.2535,0.081979
1502.1171,0.081511
1503.9808,0.080812
1505.8445,0.083286
1507.7082,0.090117
1509.5718,0.087285
1511.4355,0.083648
1513.2992,0.080975
1515.1628,0.079099
1517.0265,0.078342
1518.8902,0.076826
1520.7538,0.076868
1522.6175,0.078145
1524.4812,0.077577
1526.3448,0.078219
1528.2085,0.079121
1530.0722,0.078906
1531.9359,0.079913
1533.7995,0.083135
1535.6632,0.083558
1537.5269,0.082822
1539.3905,0.087449
1541.2542,0.096773
1543.1179,0.098292
1544.9815,0.099918
1546.8452,0.101407
1548.7089,0.103295
1550.5725,0.107175
1552.4362,0.109700
1554.2999,0.111656
1556.1635,0.113926
1558.0272,0.119670
1559.8909,0.135316
1561.7546,0.131421
1563.6182,0.128339
1565.4819,0.129586
1567.3456,0.130822
1569.2092,0.133377
1571.0729,0.135553
