Wavenumber,Intensity
650.4205,0.194170
652.2841,0.194381
654.1478,0.194522
656.0115,0.190640
657.8751,0.187912
659.7388,0.188350
661.6025,0.190018
663.4661,0.190891
665.3298,0.191281
667.1935,0.192662
669.0571,0.195827
670.9208,0.191997
672.7845,0.188071
674.6481,0.184548
676.5118,0.181597
678.3755,0.179596
680.2392,0.178241
682.1028,0.177315
683.9665,0.176457
685.8302,0.174058
687.6938,0.173010
689.5575,0.172407
691.4212,0.171990
693.2848,0.171562
695.1485,0.170393
697.0122,0.168496
698.8758,0.169313
700.7395,0.171242
702.6032,0.171682
704.4669,0.169412
706.3305,0.166557
708.1942,0.161656
710.0579,0.154507
711.9215,0.147214
713.7852,0.141600
715.6489,0.136611
717.5125,0.131760
719.3762,0.127056
721.2399,0.123401
723.1035,0.120471
724.9672,0.117530
726.8309,0.114268
728.6945,0.111279
730.5582,0.108850
732.4219,0.106455
734.2856,0.103040
736.1492,0.099034
738.0129,0.095419
739.8766,0.093329
741.7402,0.092593
743.6039,0.092464
745.4676,0.091093
747.3312,0.088458
749.1949,0.086131
751.0586,0.084543
752.9222,0.083327
754.7859,0.082299
756.6496,0.081350
758.5132,0.080648
760.3769,0.080515
762.2406,0.080274
764.1043,0.079946
765.9679,0.079926
767.8316,0.079758
769.6953,0.079487
771.5589,0.079638
773.4226,0.080093
775.2863,0.080850
777.1499,0.082031
779.0136,0.083099
780.8773,0.084166
782.7409,0.085470
784.6046,0.086552
786.4683,0.088201
788.3320,0.090472
790.1956,0.091979
792.0593,0.093486
793.9230,0.095605
795.7866,0.097573
797.6503,0.099385
799.5140,0.101395
801.3776,0.102553
803.2413,0.102846
805.1050,0.102604
806.9686,0.101928
808.8323,0.100805
810.6960,0.099106
812.5596,0.096579
814.4233,0.093755
816.2870,0.091163
818.1507,0.088830
820.0143,0.086824
821.8780,0.085291
823.7417,0.084621
825.6053,0.085363
827.4690,0.087257
829.3327,0.088161
831.1963,0.083742
833.0600,0.073915
834.9237,0.065339
836.7873,0.061412
838.6510,0.060410
840.5147,0.060326
842.3784,0.060745
844.2420,0.061828
846.1057,0.062678
847.9694,0.062004
849.8330,0.059871
851.6967,0.058202
853.5604,0.057775
855.4240,0.057747
857.2877,0.057927
859.1514,0.058447
861.0150,0.058967
862.8787,0.059081
864.7424,0.059197
866.6060,0.059611
868.4697,0.060153
870.3334,0.060669
872.1971,0.061012
874.0607,0.061446
875.9244,0.062193
877.7881,0.063027
879.6517,0.064017
881.5154,0.065081
883.3791,0.066231
885.2427,0.067648
887.1064,0.069410
888.9701,0.071376
890.8337,0.073021
892.6974,0.073405
894.5611,0.072115
896.4247,0.070574
898.2884,0.070140
900.1521,0.071000
902.0158,0.073148
903.8794,0.076314
905.7431,0.080285
907.6068,0.085101
909.4704,0.090432
911.3341,0.096414
913.1978,0.103084
915.0614,0.106391
916.9251,0.099881
918.7888,0.086517
920.6524,0.076065
922.5161,0.071751
924.3798,0.070929
926.2435,0.071304
928.1071,0.072122
929.9708,0.073165
931.8345,0.074356
933.6981,0.075522
935.5618,0.076618
937.4255,0.077830
939.2891,0.079134
941.1528,0.080501
943.0165,0.081973
944.8801,0.083392
946.7438,0.084716
948.6075,0.086161
950.4711,0.087871
952.3348,0.089716
954.1985,0.091595
956.0622,0.093596
957.9258,0.095703
959.7895,0.097416
961.6532,0.098384
963.5168,0.098832
965.3805,0.099374
967.2442,0.100994
969.1078,0.103738
970.9715,0.106897
972.8352,0.110712
974.6988,0.116553
976.5625,0.125925
978.4262,0.141054
980.2899,0.161218
982.1535,0.169125
984.0172,0.147297
985.8809,0.118178
987.7445,0.105629
989.6082,0.104835
991.4719,0.106685
993.3355,0.108767
995.1992,0.110686
997.0629,0.112679
998.9265,0.114722
1000.7902,0.116668
1002.6539,0.118637
1004.5175,0.120605
1006.3812,0.122436
1008.2449,0.124123
1010.1086,0.125591
1011.9722,0.126751
1013.8359,0.127376
1015.6996,0.127630
1017.5632,0.127772
1019.4269,0.127530
1021.2906,0.126848
1023.1542,0.126050
1025.0179,0.125380
1026.8816,0.124968
1028.7452,0.124916
1030.6089,0.125105
1032.4726,0.125298
1034.3362,0.125185
1036.1999,0.124113
1038.0636,0.122032
1039.9273,0.120142
1041.7909,0.119721
1043.6546,0.120922
1045.5183,0.122505
1047.3819,0.122578
1049.2456,0.119460
1051.1093,0.112182
1052.9729,0.102524
1054.8366,0.094134
1056.7003,0.089017
1058.5639,0.086868
1060.4276,0.086368
1062.2913,0.086463
1064.1550,0.086872
1066.0186,0.087827
1067.8823,0.089261
1069.7460,0.090839
1071.6096,0.092533
1073.4733,0.094459
1075.3370,0.096456
1077.2006,0.098450
1079.0643,0.100543
1080.9280,0.102673
1082.7916,0.104963
1084.6553,0.107619
1086.5190,0.110590
1088.3826,0.113884
1090.2463,0.117760
1092.1100,0.122177
1093.9737,0.126978
1095.8373,0.132086
1097.7010,0.137317
1099.5647,0.142457
1101.4283,0.147232
1103.2920,0.151294
1105.1557,0.153881
1107.0193,0.153717
1108.8830,0.149304
1110.7467,0.140233
1112.6103,0.128138
1114.4740,0.115502
1116.3377,0.104259
1118.2014,0.095260
1120.0650,0.088639
1121.9287,0.084121
1123.7924,0.081145
1125.6560,0.079020
1127.5197,0.077171
1129.3834,0.075387
1131.2470,0.073666
1133.1107,0.072103
1134.9744,0.070833
1136.8380,0.070006
1138.7017,0.069687
1140.5654,0.069747
1142.4290,0.070047
1144.2927,0.070374
1146.1564,0.070646
1148.0201,0.071014
1149.8837,0.071484
1151.7474,0.071986
1153.6111,0.072570
1155.4747,0.073344
1157.3384,0.074358
1159.2021,0.075567
1161.0657,0.077021
1162.9294,0.078850
1164.7931,0.081088
1166.6567,0.083922
1168.5204,0.087325
1170.3841,0.090642
1172.2477,0.092798
1174.1114,0.092385
1175.9751,0.088957
1177.8388,0.084221
1179.7024,0.080274
1181.5661,0.077828
1183.4298,0.076625
1185.2934,0.076160
1187.1571,0.075866
1189.0208,0.075479
1190.8844,0.075014
1192.7481,0.074562
1194.6118,0.074242
1196.4754,0.074145
1198.3391,0.074246
1200.2028,0.074497
1202.0665,0.074863
1203.9301,0.075160
1205.7938,0.075327
1207.6575,0.075431
1209.5211,0.075411
1211.3848,0.075249
1213.2485,0.075029
1215.1121,0.074777
1216.9758,0.074372
1218.8395,0.073809
1220.7031,0.073220
1222.5668,0.072597
1224.4305,0.071941
1226.2941,0.071351
1228.1578,0.070838
1230.0215,0.070292
1231.8852,0.069743
1233.7488,0.069194
1235.6125,0.068663
1237.4762,0.068245
1239.3398,0.068040
1241.2035,0.068246
1243.0672,0.068844
1244.9308,0.069664
1246.7945,0.070575
1248.6582,0.071307
1250.5218,0.071631
1252.3855,0.071485
1254.2492,0.071154
1256.1129,0.071093
1257.9765,0.071435
1259.8402,0.072129
1261.7039,0.073061
1263.5675,0.073931
1265.4312,0.074669
1267.2949,0.075207
1269.1585,0.075340
1271.0222,0.075183
1272.8859,0.075103
1274.7495,0.075373
1276.6132,0.076022
1278.4769,0.076839
1280.3405,0.077894
1282.2042,0.079334
1284.0679,0.081032
1285.9316,0.083004
1287.7952,0.085487
1289.6589,0.088400
1291.5226,0.091756
1293.3862,0.095863
1295.2499,0.100854
1297.1136,0.106891
1298.9772,0.114007
1300.8409,0.122037
1302.7046,0.129565
1304.5682,0.133444
1306.4319,0.130253
1308.2956,0.117829
1310.1592,0.098189
1312.0229,0.078937
1313.8866,0.066535
1315.7503,0.061874
1317.6139,0.061785
1319.4776,0.063570
1321.3413,0.065727
1323.2049,0.067903
1325.0686,0.070339
1326.9323,0.072782
1328.7959,0.075036
1330.6596,0.077148
1332.5233,0.078925
1334.3869,0.080126
1336.2506,0.081132
1338.1143,0.082890
1339.9780,0.085341
1341.8416,0.086572
1343.7053,0.086717
1345.5690,0.086811
1347.4326,0.086942
1349.2963,0.087621
1351.1600,0.088804
1353.0236,0.090357
1354.8873,0.092381
1356.7510,0.094394
1358.6146,0.096071
1360.4783,0.098586
1362.3420,0.103046
1364.2056,0.106905
1366.0693,0.108827
1367.9330,0.111862
1369.7967,0.115370
1371.6603,0.118210
1373.5240,0.122663
1375.3877,0.127782
1377.2513,0.131020
1379.1150,0.135294
1380.9787,0.140960
1382.8423,0.146938
1384.7060,0.153702
1386.5697,0.162395
1388.4333,0.170710
1390.2970,0.173408
1392.1607,0.173909
1394.0244,0.173454
1395.8880,0.168546
1397.7517,0.160479
1399.6154,0.151487
1401.4790,0.143040
1403.3427,0.135749
1405.2064,0.125031
1407.0700,0.109836
1408.9337,0.094273
1410.7974,0.079857
1412.6610,0.069698
1414.5247,0.065132
1416.3884,0.065252
1418.2520,0.070485
1420.1157,0.079281
1421.9794,0.083329
1423.8431,0.081904
1425.7067,0.074409
1427.5704,0.065494
1429.4341,0.059396
1431.2977,0.056540
1433.1614,0.055955
1435.0251,0.057101
1436.8887,0.060578
1438.7524,0.062620
1440.6161,0.063244
1442.4797,0.064765
1444.3434,0.066183
1446.2071,0.067289
1448.0707,0.067955
1449.9344,0.066817
1451.7981,0.064464
1453.6618,0.062399
1455.5254,0.062617
1457.3891,0.066968
1459.2528,0.067483
1461.1164,0.065066
1462.9801,0.064538
1464.8438,0.065424
1466.7074,0.064781
1468.5711,0.062789
1470.4348,0.061943
1472.2984,0.063010
1474.1621,0.064184
1476.0258,0.063967
1477.8895,0.063829
1479.7531,0.063666
1481.6168,0.064181
1483.4805,0.064434
1485.3441,0.064647
1487.2078,0.065996
1489.0715,0.068727
1490.9351,0.070800
1492.7988,0.070389
1494.6625,0.070426
1496.5261,0.073183
1498.3898,0.075858
1500.2535,0.076278
1502.1171,0.075636
1503.9808,0.075388
1505.8445,0.078535
1507.7082,0.086303
1509.5718,0.085126
1511.4355,0.083604
1513.2992,0.083334
1515.1628,0.083576
1517.0265,0.084843
1518.8902,0.085506
1520.7538,0.086917
1522.6175,0.089726
1524.4812,0.089636
1526.3448,0.090589
1528.2085,0.091074
1530.0722,0.090446
1531.9359,0.091201
1533.7995,0.093913
1535.6632,0.093795
1537.5269,0.093031
1539.3905,0.097049
1541.2542,0.104186
1543.1179,0.104883
1544.9815,0.105996
1546.8452,0.106629
1548.7089,0.107763
1550.5725,0.110493
1552.4362,0.112221
1554.2999,0.113575
1556.1635,0.115954
1558.0272,0.122203
1559.8909,0.135650
1561.7546,0.131445
1563.6182,0.129771
1565.4819,0.132066
1567.3456,0.134762
1569.2092,0.139125
1571.0729,0.143836
1572.9366,0.144233
1574.8002,0.147406
1576.6639,0.155061
1578.5276,0.158039
1580.3912,0.158103
1582.2549,0.160226
1584.1186,0.162139
1585.9822,0.163413
1587.8459,0.163825
1589.7096,0.163760
1591.5733,0.162887
1593.4369,0.161764
1595.3006,0.160217
1597.1643,0.158244
1599.0279,0.155933
1600.8916,0.153968
1602.7553,0.152159
1604.6189,0.150165
1606.4826,0.148443
1608.3463,0.147311
1610.2099,0.145610
1612.0736,0.142724
1613.9373,0.139094
1615.8010,0.135196
1617.6646,0.128377
1619.5283,0.120839
1621.3920,0.115358
1623.2556,0.108822
1625.1193,0.101365
1626.9830,0.094927
1628.8466,0.087024
1630.7103,0.078808
1632.5740,0.072169
1634.4376,0.065667
1636.3013,0.058380
1638.1650,0.053897
1640.0286,0.052510
1641.8923,0.051604
1643.7560,0.052006
1645.6197,0.053698
1647.4833,0.056627
1649.3470,0.057738
1651.2107,0.059342
1653.0743,0.064712
1654.9380,0.069118
1656.8017,0.068177
1658.6653,0.068784
1660.5290,0.069657
1662.3927,0.070223
1664.2563,0.069311
1666.1200,0.067864
1667.9837,0.067015
1669.8474,0.066572
1671.7110,0.065650
1673.5747,0.065953
1675.4384,0.068340
1677.3020,0.070750
1679.1657,0.072348
1681.0294,0.075597
1682.8930,0.079547
1684.7567,0.085723
1686.6204,0.086917
1688.4840,0.085498
1690.3477,0.084022
1692.2114,0.081537
1694.0750,0.078802
1695.9387,0.075744
1697.8024,0.071572
1699.6661,0.068674
1701.5297,0.062346
1703.3934,0.056804
1705.2571,0.050819
1707.1207,0.042818
1708.9844,0.036909
1710.8481,0.032561
1712.7117,0.028899
1714.5754,0.026719
1716.4391,0.025014
1718.3027,0.023971
1720.1664,0.022827
1722.0301,0.022095
1723.8937,0.020699
1725.7574,0.018864
1727.6211,0.017147
1729.4848,0.015804
1731.3484,0.014528
1733.2121,0.013766
1735.0758,0.012553
1736.9394,0.012196
1738.8031,0.012110
1740.6668,0.011866
1742.5304,0.011424
1744.3941,0.011267
1746.2578,0.010879
1748.1214,0.010529
1749.9851,0.010334
1751.8488,0.010341
