Wavenumber,Intensity
650.4205,0.185397
652.2841,0.181453
654.1478,0.178956
656.0115,0.175883
657.8751,0.173514
659.7388,0.169993
661.6025,0.168132
663.4661,0.167500
665.3298,0.165766
667.1935,0.164381
669.0571,0.165227
670.9208,0.164012
672.7845,0.164684
674.6481,0.165325
676.5118,0.165423
678.3755,0.164978
680.2392,0.165441
682.1028,0.165228
683.9665,0.163702
685.8302,0.162867
687.6938,0.163894
689.5575,0.164452
691.4212,0.163937
693.2848,0.164296
695.1485,0.165533
697.0122,0.165599
698.8758,0.166653
700.7395,0.167809
702.6032,0.168527
704.4669,0.167054
706.3305,0.164111
708.1942,0.160193
710.0579,0.155370
711.9215,0.150464
713.7852,0.145313
715.6489,0.140173
717.5125,0.135779
719.3762,0.131057
721.2399,0.127022
723.1035,0.123338
724.9672,0.119910
726.8309,0.115984
728.6945,0.112888
730.5582,0.110681
732.4219,0.108271
734.2856,0.105797
736.1492,0.103606
738.0129,0.102590
739.8766,0.103028
741.7402,0.104178
743.6039,0.106015
745.4676,0.107416
747.3312,0.108181
749.1949,0.108581
751.0586,0.108688
752.9222,0.109026
754.7859,0.109338
756.6496,0.109063
758.5132,0.109160
760.3769,0.109205
762.2406,0.108994
764.1043,0.108131
765.9679,0.107056
767.8316,0.105764
769.6953,0.103994
771.5589,0.102439
773.4226,0.101121
775.2863,0.099718
777.1499,0.099018
779.0136,0.098267
780.8773,0.097187
782.7409,0.096947
784.6046,0.097498
786.4683,0.097928
788.3320,0.098467
790.1956,0.099257
792.0593,0.100412
793.9230,0.101273
795.7866,0.101379
797.6503,0.101431
799.5140,0.102092
801.3776,0.102714
803.2413,0.102436
805.1050,0.101786
806.9686,0.101234
808.8323,0.100423
810.6960,0.099639
812.5596,0.098211
814.4233,0.096139
816.2870,0.094341
818.1507,0.093157
820.0143,0.092340
821.8780,0.091589
823.7417,0.091374
825.6053,0.092334
827.4690,0.093984
829.3327,0.094978
831.1963,0.092566
833.0600,0.086835
834.9237,0.081895
836.7873,0.079998
838.6510,0.080008
840.5147,0.080320
842.3784,0.080759
844.2420,0.081333
846.1057,0.081612
847.9694,0.081860
849.8330,0.082303
851.6967,0.082774
853.5604,0.083184
855.4240,0.083562
857.2877,0.084003
859.1514,0.084287
861.0150,0.084003
862.8787,0.083062
864.7424,0.081825
866.6060,0.080170
868.4697,0.078375
870.3334,0.077012
872.1971,0.075823
874.0607,0.074915
875.9244,0.074543
877.7881,0.074481
879.6517,0.074744
