Wavenumber,Intensity
650.4205,0.191578
652.2841,0.188293
654.1478,0.184392
656.0115,0.178778
657.8751,0.176384
659.7388,0.172958
661.6025,0.170275
663.4661,0.168681
665.3298,0.166341
667.1935,0.167133
669.0571,0.169485
670.9208,0.165283
672.7845,0.164626
674.6481,0.165561
676.5118,0.165166
678.3755,0.163889
680.2392,0.163928
682.1028,0.164137
683.9665,0.164139
685.8302,0.163040
687.6938,0.162402
689.5575,0.162353
691.4212,0.162867
693.2848,0.163342
695.1485,0.164952
697.0122,0.165743
698.8758,0.166480
700.7395,0.166522
702.6032,0.165223
704.4669,0.162942
706.3305,0.159747
708.1942,0.154782
710.0579,0.149202
711.9215,0.142820
713.7852,0.136983
715.6489,0.132354
717.5125,0.128095
719.3762,0.123747
721.2399,0.119653
723.1035,0.115408
724.9672,0.111878
726.8309,0.108667
728.6945,0.105782
730.5582,0.104083
732.4219,0.101925
734.2856,0.098441
736.1492,0.096210
738.0129,0.094941
739.8766,0.094651
741.7402,0.096071
743.6039,0.097843
745.4676,0.098478
747.3312,0.098030
749.1949,0.096847
751.0586,0.095882
752.9222,0.094766
754.7859,0.093634
756.6496,0.092762
758.5132,0.092421
760.3769,0.091749
762.2406,0.090849
764.1043,0.090148
765.9679,0.089872
767.8316,0.089302
769.6953,0.089088
771.5589,0.089622
773.4226,0.090414
775.2863,0.090701
777.1499,0.091306
779.0136,0.092285
780.8773,0.093227
782.7409,0.094285
784.6046,0.095591
786.4683,0.096635
788.3320,0.097831
790.1956,0.099112
792.0593,0.100203
793.9230,0.100940
795.7866,0.102105
797.6503,0.103368
799.5140,0.104040
801.3776,0.103914
803.2413,0.103756
805.1050,0.103316
806.9686,0.102470
808.8323,0.101230
810.6960,0.099426
812.5596,0.096792
814.4233,0.094066
816.2870,0.091905
818.1507,0.090077
820.0143,0.088034
821.8780,0.086264
823.7417,0.085001
825.6053,0.084453
827.4690,0.084946
829.3327,0.085080
831.1963,0.081159
833.0600,0.073122
834.9237,0.066382
836.7873,0.063206
838.6510,0.061560
840.5147,0.060611
842.3784,0.060265
844.2420,0.059955
846.1057,0.059650
847.9694,0.059620
849.8330,0.059521
851.6967,0.059254
853.5604,0.059193
855.4240,0.059440
857.2877,0.059680
859.1514,0.059752
861.0150,0.059962
862.8787,0.060183
864.7424,0.060292
866.6060,0.060698
868.4697,0.061095
870.3334,0.061447
872.1971,0.061738
874.0607,0.062037
875.9244,0.062274
877.7881,0.062484
879.6517,0.062847
881.5154,0.063322
883.3791,0.063788
885.2427,0.064375
887.1064,0.064868
888.9701,0.065357
890.8337,0.065943
892.6974,0.066403
894.5611,0.066710
896.4247,0.066993
898.2884,0.067533
900.1521,0.068365
902.0158,0.069412
903.8794,0.070935
905.7431,0.073254
907.6068,0.076281
909.4704,0.079835
911.3341,0.084264
913.1978,0.089698
915.0614,0.092861
916.9251,0.088105
918.7888,0.077580
920.6524,0.069090
922.5161,0.065515
924.3798,0.064717
926.2435,0.064804
928.1071,0.065145
929.9708,0.065673
931.8345,0.066358
933.6981,0.067159
935.5618,0.068194
937.4255,0.069329
939.2891,0.070407
941.1528,0.071402
943.0165,0.072486
944.8801,0.073725
946.7438,0.074975
948.6075,0.076352
950.4711,0.077873
952.3348,0.079378
954.1985,0.080805
956.0622,0.082501
957.9258,0.084193
959.7895,0.085579
961.6532,0.087002
963.5168,0.088605
965.3805,0.090303
967.2442,0.092359
969.1078,0.094910
970.9715,0.097546
972.8352,0.100499
974.6988,0.104992
976.5625,0.112437
978.4262,0.124782
980.2899,0.142031
982.1535,0.150642
984.0172,0.134630
985.8809,0.111692
987.7445,0.101672
989.6082,0.101018
991.4719,0.102418
993.3355,0.104058
995.1992,0.105829
997.0629,0.107579
998.9265,0.109330
1000.7902,0.111077
1002.6539,0.112889
1004.5175,0.114853
1006.3812,0.116714
1008.2449,0.118464
1010.1086,0.120128
1011.9722,0.121675
1013.8359,0.123070
1015.6996,0.124180
1017.5632,0.125020
1019.4269,0.125749
1021.2906,0.126258
1023.1542,0.126574
1025.0179,0.126895
1026.8816,0.127192
1028.7452,0.127408
1030.6089,0.127726
1032.4726,0.128208
1034.3362,0.128785
1036.1999,0.129554
1038.0636,0.130770
1039.9273,0.132433
1041.7909,0.134434
1043.6546,0.136755
1045.5183,0.139053
1047.3819,0.140612
1049.2456,0.139994
1051.1093,0.135583
1052.9729,0.128181
1054.8366,0.120713
1056.7003,0.115414
1058.5639,0.112502
1060.4276,0.111096
1062.2913,0.110442
1064.1550,0.110154
1066.0186,0.110076
1067.8823,0.110225
1069.7460,0.110401
1071.6096,0.110491
1073.4733,0.110525
1075.3370,0.110522
1077.2006,0.110647
1079.0643,0.111101
1080.9280,0.111807
1082.7916,0.112751
1084.6553,0.113950
1086.5190,0.115321
1088.3826,0.116718
1090.2463,0.118163
1092.1100,0.119825
1093.9737,0.121875
1095.8373,0.124125
1097.7010,0.126785
1099.5647,0.129944
1101.4283,0.133260
1103.2920,0.136264
1105.1557,0.138187
1107.0193,0.137775
1108.8830,0.133932
1110.7467,0.126686
1112.6103,0.117521
1114.4740,0.108103
1116.3377,0.099514
1118.2014,0.092399
1120.0650,0.087122
1121.9287,0.083407
1123.7924,0.080711
1125.6560,0.078532
1127.5197,0.076419
1129.3834,0.074390
1131.2470,0.072641
1133.1107,0.071099
1134.9744,0.069756
1136.8380,0.068687
1138.7017,0.067926
1140.5654,0.067616
1142.4290,0.067686
1144.2927,0.067907
1146.1564,0.068180
1148.0201,0.068539
1149.8837,0.069126
1151.7474,0.069811
1153.6111,0.070332
1155.4747,0.070670
1157.3384,0.070882
1159.2021,0.070987
1161.0657,0.071052
1162.9294,0.071279
1164.7931,0.071923
1166.6567,0.072996
1168.5204,0.074326
1170.3841,0.075664
1172.2477,0.076288
1174.1114,0.075056
1175.9751,0.071671
1177.8388,0.067275
1179.7024,0.063508
1181.5661,0.061260
1183.4298,0.060274
1185.2934,0.059999
1187.1571,0.060189
1189.0208,0.060591
1190.8844,0.060961
1192.7481,0.061163
1194.6118,0.061192
1196.4754,0.061125
1198.3391,0.061072
1200.2028,0.061020
1202.0665,0.061031
1203.9301,0.061136
1205.7938,0.061366
1207.6575,0.061671
1209.5211,0.062049
1211.3848,0.062665
1213.2485,0.063520
1215.1121,0.064429
1216.9758,0.065401
1218.8395,0.066479
1220.7031,0.067539
1222.5668,0.068646
1224.4305,0.069876
1226.2941,0.071117
1228.1578,0.072319
1230.0215,0.073493
1231.8852,0.074717
1233.7488,0.075882
1235.6125,0.076774
1237.4762,0.077531
1239.3398,0.078248
1241.2035,0.078809
1243.0672,0.079366
1244.9308,0.079873
1246.7945,0.080241
1248.6582,0.080596
1250.5218,0.080988
1252.3855,0.081345
1254.2492,0.081647
1256.1129,0.081969
1257.9765,0.082423
1259.8402,0.083022
1261.7039,0.083566
1263.5675,0.084031
1265.4312,0.084499
1267.2949,0.084790
1269.1585,0.084792
1271.0222,0.084639
1272.8859,0.084406
1274.7495,0.084271
1276.6132,0.084579
1278.4769,0.085147
1280.3405,0.085779
1282.2042,0.086481
1284.0679,0.087197
1285.9316,0.088161
1287.7952,0.089564
1289.6589,0.091171
1291.5226,0.092965
1293.3862,0.095013
1295.2499,0.097491
1297.1136,0.100721
1298.9772,0.104742
1300.8409,0.109670
1302.7046,0.115149
1304.5682,0.119465
1306.4319,0.119914
1308.2956,0.113043
1310.1592,0.099030
1312.0229,0.084420
1313.8866,0.074604
1315.7503,0.070498
1317.6139,0.070153
1319.4776,0.071441
1321.3413,0.072954
1323.2049,0.074557
1325.0686,0.076450
1326.9323,0.078496
1328.7959,0.080545
1330.6596,0.082389
1332.5233,0.083802
1334.3869,0.084606
1336.2506,0.085203
1338.1143,0.086722
1339.9780,0.088830
1341.8416,0.089036
1343.7053,0.088568
1345.5690,0.088995
1347.4326,0.090021
1349.2963,0.091444
1351.1600,0.092902
1353.0236,0.094536
1354.8873,0.096884
1356.7510,0.099119
1358.6146,0.100775
1360.4783,0.103234
1362.3420,0.108128
1364.2056,0.111995
1366.0693,0.112958
1367.9330,0.115163
1369.7967,0.117985
1371.6603,0.119654
1373.5240,0.123182
1375.3877,0.127017
1377.2513,0.128190
1379.1150,0.130428
1380.9787,0.134033
1382.8423,0.137539
1384.7060,0.141432
1386.5697,0.148104
1388.4333,0.155666
1390.2970,0.158283
1392.1607,0.159660
1394.0244,0.161966
1395.8880,0.160357
1397.7517,0.154499
1399.6154,0.147729
1401.4790,0.140002
1403.3427,0.133508
1405.2064,0.124867
1407.0700,0.111865
1408.9337,0.098771
1410.7974,0.087204
1412.6610,0.078574
1414.5247,0.073882
1416.3884,0.073003
1418.2520,0.077114
1420.1157,0.083643
1421.9794,0.085119
1423.8431,0.083127
1425.7067,0.076420
1427.5704,0.069319
1429.4341,0.065302
1431.2977,0.063289
1433.1614,0.062021
1435.0251,0.062724
1436.8887,0.066239
1438.7524,0.067241
1440.6161,0.066696
1442.4797,0.067331
1444.3434,0.068033
1446.2071,0.068720
1448.0707,0.069429
1449.9344,0.067827
1451.7981,0.064954
1453.6618,0.061970
1455.5254,0.061669
1457.3891,0.066496
1459.2528,0.066858
1461.1164,0.063768
1462.9801,0.063076
1464.8438,0.064083
1466.7074,0.063224
1468.5711,0.060726
1470.4348,0.059690
1472.2984,0.061486
1474.1621,0.062853
1476.0258,0.061944
1477.8895,0.060830
1479.7531,0.060163
1481.6168,0.060427
1483.4805,0.060160
1485.3441,0.059681
1487.2078,0.060464
1489.0715,0.063307
1490.9351,0.065307
1492.7988,0.063610
1494.6625,0.062866
1496.5261,0.065282
1498.3898,0.067951
1500.2535,0.067716
1502.1171,0.066077
1503.9808,0.065072
1505.8445,0.068597
1507.7082,0.078772
1509.5718,0.076255
1511.4355,0.073931
1513.2992,0.073608
1515.1628,0.074570
1517.0265,0.076941
