Wavenumber,Intensity
650.4205,0.135265
652.2841,0.132014
654.1478,0.130446
656.0115,0.131552
657.8751,0.133156
659.7388,0.133182
661.6025,0.133694
663.4661,0.135866
665.3298,0.138580
667.1935,0.141326
669.0571,0.141224
670.9208,0.135279
672.7845,0.130926
674.6481,0.128255
676.5118,0.126509
678.3755,0.125324
680.2392,0.123563
682.1028,0.122185
683.9665,0.121375
685.8302,0.119799
687.6938,0.119001
689.5575,0.119226
691.4212,0.118686
693.2848,0.116777
695.1485,0.116005
697.0122,0.116051
698.8758,0.116748
700.7395,0.116991
702.6032,0.116328
704.4669,0.114242
706.3305,0.111400
708.1942,0.107120
710.0579,0.102055
711.9215,0.096882
713.7852,0.092349
715.6489,0.088510
717.5125,0.085083
719.3762,0.081425
721.2399,0.077932
723.1035,0.075147
724.9672,0.073169
726.8309,0.070920
728.6945,0.068538
730.5582,0.066584
732.4219,0.064764
734.2856,0.062616
736.1492,0.060200
738.0129,0.058683
739.8766,0.059069
741.7402,0.060654
743.6039,0.062119
745.4676,0.062735
747.3312,0.062611
749.1949,0.062251
751.0586,0.061804
752.9222,0.061167
754.7859,0.060462
756.6496,0.059788
758.5132,0.059297
760.3769,0.059146
762.2406,0.058718
764.1043,0.057977
765.9679,0.057646
767.8316,0.058014
769.6953,0.058543
771.5589,0.058424
773.4226,0.058407
775.2863,0.059073
777.1499,0.059918
779.0136,0.060825
780.8773,0.061483
782.7409,0.062326
784.6046,0.063590
786.4683,0.064636
788.3320,0.065546
790.1956,0.066372
792.0593,0.067555
793.9230,0.069216
795.7866,0.070716
797.6503,0.072056
799.5140,0.073020
801.3776,0.073870
803.2413,0.074559
805.1050,0.074162
806.9686,0.073185
808.8323,0.072045
810.6960,0.070512
812.5596,0.068622
814.4233,0.066761
816.2870,0.064981
818.1507,0.063439
820.0143,0.061859
821.8780,0.060586
823.7417,0.060082
825.6053,0.060328
827.4690,0.061325
829.3327,0.061887
831.1963,0.058779
833.0600,0.052090
834.9237,0.046321
836.7873,0.043331
838.6510,0.042286
840.5147,0.042115
842.3784,0.042027
844.2420,0.042141
846.1057,0.042260
