Wavenumber,Intensity
650.4205,0.208015
652.2841,0.205966
654.1478,0.203541
656.0115,0.203947
657.8751,0.207807
659.7388,0.206304
661.6025,0.206101
663.4661,0.206781
665.3298,0.209552
667.1935,0.211628
669.0571,0.211697
670.9208,0.207651
672.7845,0.201446
674.6481,0.195011
676.5118,0.193391
678.3755,0.190908
680.2392,0.188264
682.1028,0.186054
683.9665,0.183562
685.8302,0.180347
687.6938,0.177267
689.5575,0.176019
691.4212,0.175902
693.2848,0.173383
695.1485,0.172717
697.0122,0.172918
698.8758,0.172778
700.7395,0.173613
702.6032,0.173620
704.4669,0.169394
706.3305,0.164161
708.1942,0.159290
710.0579,0.152946
711.9215,0.146548
713.7852,0.142369
715.6489,0.137244
717.5125,0.132479
719.3762,0.127927
721.2399,0.123197
723.1035,0.119285
724.9672,0.116293
726.8309,0.112831
728.6945,0.109281
730.5582,0.106001
732.4219,0.103880
734.2856,0.101118
736.1492,0.098491
738.0129,0.097375
739.8766,0.098070
741.7402,0.099737
743.6039,0.100865
745.4676,0.100895
747.3312,0.101105
749.1949,0.100507
751.0586,0.099054
752.9222,0.097696
754.7859,0.097258
756.6496,0.096966
758.5132,0.096235
760.3769,0.094878
762.2406,0.093987
764.1043,0.093769
765.9679,0.093782
767.8316,0.093668
769.6953,0.094188
771.5589,0.094725
773.4226,0.095103
775.2863,0.095611
777.1499,0.096445
779.0136,0.097346
780.8773,0.097615
782.7409,0.097987
784.6046,0.099059
786.4683,0.100276
788.3320,0.101531
790.1956,0.102829
792.0593,0.104145
793.9230,0.105439
795.7866,0.106712
797.6503,0.107560
799.5140,0.108431
801.3776,0.108956
803.2413,0.108956
805.1050,0.108626
806.9686,0.107961
808.8323,0.106685
810.6960,0.104907
812.5596,0.101826
814.4233,0.098789
816.2870,0.096504
818.1507,0.094193
820.0143,0.092168
821.8780,0.090767
823.7417,0.090054
825.6053,0.090226
827.4690,0.091259
829.3327,0.091975
831.1963,0.088382
833.0600,0.080396
834.9237,0.073319
836.7873,0.069882
838.6510,0.068626
840.5147,0.068194
842.3784,0.068141
844.2420,0.068144
846.1057,0.068374
847.9694,0.068547
849.8330,0.068230
851.6967,0.067630
853.5604,0.067355
855.4240,0.067337
857.2877,0.067181
859.1514,0.066855
861.0150,0.066709
862.8787,0.066904
864.7424,0.067292
866.6060,0.067547
868.4697,0.067723
870.3334,0.067873
872.1971,0.067901
874.0607,0.068046
875.9244,0.068565
877.7881,0.069159
879.6517,0.069400
881.5154,0.069525
883.3791,0.069733
885.2427,0.070164
887.1064,0.070542
888.9701,0.070991
890.8337,0.071797
892.6974,0.072643
894.5611,0.073592
896.4247,0.074953
898.2884,0.076184
900.1521,0.077690
902.0158,0.079772
903.8794,0.082295
905.7431,0.085317
907.6068,0.088973
909.4704,0.093402
911.3341,0.098664
913.1978,0.104247
915.0614,0.107169
916.9251,0.102434
918.7888,0.091923
920.6524,0.083538
922.5161,0.080027
924.3798,0.079259
926.2435,0.079410
928.1071,0.079882
929.9708,0.080359
931.8345,0.080956
933.6981,0.081741
935.5618,0.082741
937.4255,0.083876
939.2891,0.084973
941.1528,0.086199
943.0165,0.087179
944.8801,0.088072
946.7438,0.089192
948.6075,0.090409
950.4711,0.091629
952.3348,0.092922
954.1985,0.094273
956.0622,0.095831
957.9258,0.097417
959.7895,0.098974
961.6532,0.100794
963.5168,0.102743
965.3805,0.104833
967.2442,0.107357
969.1078,0.110239
970.9715,0.113236
972.8352,0.116681
974.6988,0.121597
976.5625,0.129338
978.4262,0.141958
980.2899,0.159213
982.1535,0.166301
984.0172,0.147292
985.8809,0.122657
987.7445,0.112279
989.6082,0.111821
991.4719,0.113647
993.3355,0.115870
995.1992,0.118456
997.0629,0.121158
998.9265,0.123979
1000.7902,0.126706
1002.6539,0.129304
1004.5175,0.132080
1006.3812,0.135110
1008.2449,0.138059
1010.1086,0.140694
1011.9722,0.142772
1013.8359,0.144045
1015.6996,0.144818
1017.5632,0.144971
1019.4269,0.144460
1021.2906,0.143436
1023.1542,0.142292
1025.0179,0.141226
1026.8816,0.140276
1028.7452,0.139629
1030.6089,0.139242
1032.4726,0.139170
1034.3362,0.139545
1036.1999,0.140110
1038.0636,0.140945
1039.9273,0.142276
1041.7909,0.144116
1043.6546,0.146019
1045.5183,0.147471
1047.3819,0.148143
1049.2456,0.146884
1051.1093,0.142036
1052.9729,0.134500
1054.8366,0.127360
1056.7003,0.122636
1058.5639,0.120348
1060.4276,0.119829
1062.2913,0.120077
1064.1550,0.120566
1066.0186,0.121335
