Wavenumber,Intensity
650.4205,0.231915
652.2841,0.238664
654.1478,0.251058
656.0115,0.263118
657.8751,0.275266
659.7388,0.288103
661.6025,0.305514
663.4661,0.319949
665.3298,0.330596
667.1935,0.337983
669.0571,0.335329
670.9208,0.312232
672.7845,0.290888
674.6481,0.270629
676.5118,0.256080
678.3755,0.246211
680.2392,0.238720
682.1028,0.229380
683.9665,0.220108
685.8302,0.210764
687.6938,0.202916
689.5575,0.195696
691.4212,0.189110
693.2848,0.181236
695.1485,0.173974
697.0122,0.169543
698.8758,0.166294
700.7395,0.163521
702.6032,0.160837
704.4669,0.156831
706.3305,0.153766
708.1942,0.149867
710.0579,0.145127
711.9215,0.139909
713.7852,0.134604
715.6489,0.129510
717.5125,0.125442
719.3762,0.122150
721.2399,0.119833
723.1035,0.117648
724.9672,0.114765
726.8309,0.111823
728.6945,0.109915
730.5582,0.107967
732.4219,0.106085
734.2856,0.103951
736.1492,0.102575
738.0129,0.101990
739.8766,0.102530
741.7402,0.104549
743.6039,0.106259
745.4676,0.107036
747.3312,0.107401
749.1949,0.107276
751.0586,0.106719
752.9222,0.106027
754.7859,0.105669
756.6496,0.105328
758.5132,0.105181
760.3769,0.104729
762.2406,0.104155
764.1043,0.104074
765.9679,0.104572
767.8316,0.104722
769.6953,0.105190
771.5589,0.106054
773.4226,0.107005
775.2863,0.107825
777.1499,0.109258
779.0136,0.111246
780.8773,0.112545
782.7409,0.112781
784.6046,0.113042
786.4683,0.114063
788.3320,0.115817
790.1956,0.117057
792.0593,0.117898
793.9230,0.118820
795.7866,0.119960
797.6503,0.121139
799.5140,0.122693
801.3776,0.124021
803.2413,0.124846
805.1050,0.125398
806.9686,0.125152
808.8323,0.124108
810.6960,0.123485
812.5596,0.122871
814.4233,0.121945
816.2870,0.120922
818.1507,0.120232
820.0143,0.119736
821.8780,0.119293
823.7417,0.119628
825.6053,0.121360
827.4690,0.123807
829.3327,0.125495
831.1963,0.123464
833.0600,0.117737
834.9237,0.112592
836.7873,0.110472
838.6510,0.110744
840.5147,0.111734
842.3784,0.112647
844.2420,0.113897
846.1057,0.115431
847.9694,0.117095
849.8330,0.118323
851.6967,0.119068
853.5604,0.120161
855.4240,0.122023
857.2877,0.123712
859.1514,0.124833
861.0150,0.125527
862.8787,0.126669
864.7424,0.128030
866.6060,0.129553
868.4697,0.131279
870.3334,0.132818
872.1971,0.134362
874.0607,0.136337
875.9244,0.138411
877.7881,0.140534
879.6517,0.142618
881.5154,0.144686
883.3791,0.146776
885.2427,0.149026
887.1064,0.151134
888.9701,0.153040
890.8337,0.154994
892.6974,0.156906
894.5611,0.159124
896.4247,0.161746
898.2884,0.164285
900.1521,0.166989
902.0158,0.170156
903.8794,0.173736
905.7431,0.177720
907.6068,0.182561
909.4704,0.187977
911.3341,0.193987
913.1978,0.200403
915.0614,0.204316
916.9251,0.201133
918.7888,0.193525
920.6524,0.188037
922.5161,0.186778
924.3798,0.187908
926.2435,0.190145
928.1071,0.192823
929.9708,0.195665
931.8345,0.198385
933.6981,0.201284
935.5618,0.204223
937.4255,0.207008
939.2891,0.209493
941.1528,0.212021
943.0165,0.214556
944.8801,0.217189
946.7438,0.219658
948.6075,0.222219
950.4711,0.225027
952.3348,0.228133
954.1985,0.231355
956.0622,0.234583
957.9258,0.237744
959.7895,0.241004
961.6532,0.244613
963.5168,0.248611
965.3805,0.252568
967.2442,0.257000
969.1078,0.261882
970.9715,0.267003
972.8352,0.272572
974.6988,0.279755
976.5625,0.289356
978.4262,0.302899
980.2899,0.319352
982.1535,0.326131
984.0172,0.312038
985.8809,0.294602
987.7445,0.289475
989.6082,0.292797
991.4719,0.297893
993.3355,0.302925
995.1992,0.307460
997.0629,0.311561
998.9265,0.315656
1000.7902,0.319856
1002.6539,0.323348
1004.5175,0.326625
1006.3812,0.329478
1008.2449,0.330888
1010.1086,0.330093
1011.9722,0.327197
1013.8359,0.321725
1015.6996,0.313899
1017.5632,0.304288
