Wavenumber,Intensity
650.4205,0.173836
652.2841,0.170028
654.1478,0.167600
656.0115,0.163694
657.8751,0.160279
659.7388,0.156216
661.6025,0.153950
663.4661,0.153047
665.3298,0.153681
667.1935,0.155290
669.0571,0.154836
670.9208,0.152042
672.7845,0.151818
674.6481,0.152130
676.5118,0.152028
678.3755,0.151941
680.2392,0.152536
682.1028,0.152768
683.9665,0.154407
685.8302,0.154695
687.6938,0.152754
689.5575,0.152043
691.4212,0.152393
693.2848,0.152219
695.1485,0.153443
697.0122,0.154600
698.8758,0.153898
700.7395,0.153108
702.6032,0.152552
704.4669,0.149223
706.3305,0.145255
708.1942,0.140986
710.0579,0.134965
711.9215,0.128260
713.7852,0.121750
715.6489,0.115412
717.5125,0.110406
719.3762,0.106227
721.2399,0.102128
723.1035,0.097984
724.9672,0.093857
726.8309,0.089639
728.6945,0.086279
730.5582,0.083598
732.4219,0.080969
734.2856,0.078112
736.1492,0.075889
738.0129,0.074724
739.8766,0.074949
741.7402,0.077083
743.6039,0.078951
745.4676,0.079545
747.3312,0.080180
749.1949,0.080012
751.0586,0.078776
752.9222,0.077924
754.7859,0.077471
756.6496,0.076336
758.5132,0.075529
760.3769,0.075621
762.2406,0.075472
764.1043,0.074964
765.9679,0.074767
767.8316,0.075101
769.6953,0.075308
771.5589,0.075460
773.4226,0.076098
775.2863,0.076567
777.1499,0.077209
779.0136,0.078259
780.8773,0.079156
782.7409,0.080444
784.6046,0.082377
786.4683,0.083921
788.3320,0.085252
790.1956,0.086786
792.0593,0.088764
793.9230,0.090934
795.7866,0.093012
797.6503,0.094934
799.5140,0.096365
801.3776,0.097196
803.2413,0.097774
805.1050,0.098026
806.9686,0.097502
808.8323,0.096302
810.6960,0.094713
812.5596,0.092588
814.4233,0.090070
816.2870,0.087496
818.1507,0.085271
820.0143,0.083381
821.8780,0.082125
823.7417,0.081736
825.6053,0.082228
827.4690,0.083836
829.3327,0.084826
831.1963,0.080429
833.0600,0.070271
834.9237,0.060589
836.7873,0.055024
838.6510,0.052397
840.5147,0.050960
842.3784,0.050019
844.2420,0.049410
846.1057,0.048932
847.9694,0.048432
849.8330,0.047912
851.6967,0.047201
853.5604,0.046440
855.4240,0.045798
857.2877,0.045319
859.1514,0.045019
861.0150,0.044965
862.8787,0.044945
864.7424,0.044829
866.6060,0.044692
868.4697,0.044551
870.3334,0.044544
872.1971,0.044634
874.0607,0.044819
875.9244,0.045079
877.7881,0.045272
879.6517,0.045525
881.5154,0.045694
883.3791,0.045758
885.2427,0.046051
887.1064,0.046492
888.9701,0.046926
890.8337,0.047553
892.6974,0.048250
894.5611,0.048802
896.4247,0.049547
898.2884,0.050657
900.1521,0.052046
902.0158,0.053715
903.8794,0.055894
905.7431,0.059048
907.6068,0.063069
909.4704,0.067504
911.3341,0.072655
913.1978,0.078996
915.0614,0.082968
916.9251,0.077827
918.7888,0.065141
920.6524,0.054072
922.5161,0.048384
924.3798,0.046174
926.2435,0.045477
928.1071,0.045466
929.9708,0.045801
931.8345,0.046252
933.6981,0.046837
935.5618,0.047413
937.4255,0.047818
939.2891,0.048328
941.1528,0.048862
943.0165,0.049431
944.8801,0.050110
946.7438,0.050766
948.6075,0.051514
950.4711,0.052403
952.3348,0.053223
954.1985,0.054045
956.0622,0.055047
957.9258,0.056076
959.7895,0.057130
961.6532,0.058242
963.5168,0.059383
965.3805,0.060882
967.2442,0.062861
969.1078,0.065139
970.9715,0.067569
972.8352,0.070374
974.6988,0.074784
976.5625,0.082543
978.4262,0.095782
980.2899,0.114737
982.1535,0.124411
984.0172,0.105899
985.8809,0.076939
987.7445,0.061663
989.6082,0.057817
991.4719,0.057092
993.3355,0.057179
995.1992,0.057601
997.0629,0.058119
998.9265,0.058653
1000.7902,0.059142
1002.6539,0.059593
1004.5175,0.060064
1006.3812,0.060522
1008.2449,0.060927
1010.1086,0.061273
1011.9722,0.061511
1013.8359,0.061975
1015.6996,0.062809
1017.5632,0.063731
1019.4269,0.064621
1021.2906,0.065537
1023.1542,0.066651
1025.0179,0.067960
1026.8816,0.069426
1028.7452,0.071134
1030.6089,0.072857
1032.4726,0.074041
1034.3362,0.074661
1036.1999,0.075627
1038.0636,0.077554
1039.9273,0.080247
1041.7909,0.083532
1043.6546,0.087373
1045.5183,0.091306
1047.3819,0.094086
1049.2456,0.094196
1051.1093,0.090354
1052.9729,0.083122
1054.8366,0.075576
1056.7003,0.070158
1058.5639,0.067319
1060.4276,0.066429
1062.2913,0.066511
1064.1550,0.067055
1066.0186,0.067912
1067.8823,0.069076
1069.7460,0.070561
1071.6096,0.072229
1073.4733,0.073971
1075.3370,0.075751
1077.2006,0.077668
1079.0643,0.079815
1080.9280,0.082076
1082.7916,0.084552
1084.6553,0.087256
1086.5190,0.090083
1088.3826,0.093289
1090.2463,0.096903
1092.1100,0.100798
1093.9737,0.105049
1095.8373,0.109790
1097.7010,0.114984
1099.5647,0.120484
1101.4283,0.126043
1103.2920,0.131140
1105.1557,0.134885
1107.0193,0.135895
1108.8830,0.132929
1110.7467,0.125896
1112.6103,0.116202
1114.4740,0.105757
1116.3377,0.095930
1118.2014,0.087570
1120.0650,0.081157
1121.9287,0.076746
1123.7924,0.073850
1125.6560,0.071653
1127.5197,0.069623
1129.3834,0.067637
1131.2470,0.065698
1133.1107,0.063979
1134.9744,0.062685
1136.8380,0.061772
1138.7017,0.061167
1140.5654,0.060859
1142.4290,0.060743
1144.2927,0.060810
1146.1564,0.061065
1148.0201,0.061279
1149.8837,0.061400
1151.7474,0.061775
1153.6111,0.062477
1155.4747,0.063243
1157.3384,0.064092
1159.2021,0.065157
1161.0657,0.066515
1162.9294,0.068323
1164.7931,0.070665
1166.6567,0.073570
1168.5204,0.077011
1170.3841,0.080663
1172.2477,0.083441
1174.1114,0.083582
1175.9751,0.080494
1177.8388,0.075819
1179.7024,0.071586
1181.5661,0.068818
1183.4298,0.067453
1185.2934,0.066890
1187.1571,0.066718
1189.0208,0.066621
1190.8844,0.066508
1192.7481,0.066398
1194.6118,0.066360
1196.4754,0.066504
1198.3391,0.066687
1200.2028,0.066881
1202.0665,0.067229
1203.9301,0.067593
1205.7938,0.067977
1207.6575,0.068402
1209.5211,0.068742
1211.3848,0.069096
1213.2485,0.069459
1215.1121,0.069819
1216.9758,0.070238
1218.8395,0.070641
1220.7031,0.071004
1222.5668,0.071427
1224.4305,0.071916
1226.2941,0.072375
1228.1578,0.072714
1230.0215,0.072965
1231.8852,0.073322
1233.7488,0.073808
1235.6125,0.074326
1237.4762,0.074828
1239.3398,0.075330
1241.2035,0.075900
1243.0672,0.076470
1244.9308,0.077038
1246.7945,0.077677
1248.6582,0.078365
1250.5218,0.079044
1252.3855,0.079790
1254.2492,0.080587
1256.1129,0.081291
1257.9765,0.082068
1259.8402,0.083091
1261.7039,0.084215
1263.5675,0.085272
1265.4312,0.086171
1267.2949,0.086760
1269.1585,0.086969
1271.0222,0.086910
1272.8859,0.086887
1274.7495,0.087110
1276.6132,0.087701
1278.4769,0.088667
1280.3405,0.089765
1282.2042,0.090986
1284.0679,0.092490
1285.9316,0.094310
1287.7952,0.096473
1289.6589,0.098858
1291.5226,0.101499
1293.3862,0.104690
1295.2499,0.108532
1297.1136,0.112981
1298.9772,0.118218
1300.8409,0.124602
1302.7046,0.131383
1304.5682,0.136313
1306.4319,0.136327
1308.2956,0.128103
1310.1592,0.111753
1312.0229,0.093559
1313.8866,0.080208
1315.7503,0.074123
1317.6139,0.073032
1319.4776,0.074123
1321.3413,0.075902
1323.2049,0.077951
1325.0686,0.080327
1326.9323,0.082776
1328.7959,0.085086
1330.6596,0.087348
1332.5233,0.089372
1334.3869,0.090792
1336.2506,0.091853
1338.1143,0.093403
1339.9780,0.095233
1341.8416,0.095875
1343.7053,0.096020
1345.5690,0.096682
1347.4326,0.097523
1349.2963,0.098601
1351.1600,0.099925
1353.0236,0.101485
1354.8873,0.103424
1356.7510,0.105355
1358.6146,0.107171
1360.4783,0.109781
1362.3420,0.113723
1364.2056,0.117079
1366.0693,0.118979
1367.9330,0.121889
1369.7967,0.125313
1371.6603,0.128260
1373.5240,0.132127
1375.3877,0.136183
1377.2513,0.138915
1379.1150,0.142435
1380.9787,0.146697
1382.8423,0.151126
1384.7060,0.156134
1386.5697,0.162206
1388.4333,0.168003
1390.2970,0.171074
1392.1607,0.173316
1394.0244,0.174132
1395.8880,0.169630
1397.7517,0.162519
1399.6154,0.154174
1401.4790,0.145883
1403.3427,0.139442
1405.2064,0.129358
1407.0700,0.114757
1408.9337,0.100237
1410.7974,0.086321
1412.6610,0.075558
1414.5247,0.070022
1416.3884,0.069115
1418.2520,0.072888
1420.1157,0.080359
1421.9794,0.084800
1423.8431,0.084136
1425.7067,0.077079
1427.5704,0.068613
1429.4341,0.062984
1431.2977,0.060230
1433.1614,0.059800
1435.0251,0.061260
1436.8887,0.064600
1438.7524,0.066676
1440.6161,0.067646
1442.4797,0.069450
1444.3434,0.071270
1446.2071,0.072838
1448.0707,0.073630
1449.9344,0.072297
1451.7981,0.069661
1453.6618,0.066947
1455.5254,0.066286
1457.3891,0.069080
1459.2528,0.069472
1461.1164,0.068236
1462.9801,0.068531
1464.8438,0.069302
1466.7074,0.068312
1468.5711,0.066494
1470.4348,0.065885
1472.2984,0.066858
1474.1621,0.067454
1476.0258,0.066875
1477.8895,0.066613
1479.7531,0.066323
1481.6168,0.066630
1483.4805,0.066861
1485.3441,0.067020
1487.2078,0.067960
1489.0715,0.069949
1490.9351,0.071286
1492.7988,0.070822
1494.6625,0.071008
1496.5261,0.073362
1498.3898,0.075324
1500.2535,0.075401
1502.1171,0.075076
1503.9808,0.075455
1505.8445,0.078401
1507.7082,0.084351
1509.5718,0.083387
1511.4355,0.082755
1513.2992,0.083470
1515.1628,0.084693
1517.0265,0.086404
1518.8902,0.087806
1520.7538,0.089797
1522.6175,0.092376
1524.4812,0.092328
1526.3448,0.093398
1528.2085,0.094188
1530.0722,0.094435
1531.9359,0.095867
1533.7995,0.098261
1535.6632,0.098284
1537.5269,0.098595
1539.3905,0.102599
1541.2542,0.108172
1543.1179,0.108565
1544.9815,0.109496
1546.8452,0.110473
1548.7089,0.112179
1550.5725,0.114735
1552.4362,0.116520
1554.2999,0.118093
1556.1635,0.121166
1558.0272,0.127535
1559.8909,0.135115
1561.7546,0.131122
1563.6182,0.131115
1565.4819,0.133649
1567.3456,0.136606
1569.2092,0.140090
1571.0729,0.142449
1572.9366,0.143522
1574.8002,0.147594
1576.6639,0.152685
1578.5276,0.153551
1580.3912,0.154433
1582.2549,0.156803
1584.1186,0.158590
1585.9822,0.159832
1587.8459,0.160521
1589.7096,0.160845
1591.5733,0.160368
1593.4369,0.159517
1595.3006,0.158099
1597.1643,0.156202
1599.0279,0.154224
1600.8916,0.152354
1602.7553,0.150300
1604.6189,0.148242
1606.4826,0.146605
1608.3463,0.145167
1610.2099,0.143095
1612.0736,0.140569
1613.9373,0.138534
1615.8010,0.136464
1617.6646,0.129474
1619.5283,0.121698
1621.3920,0.117918
1623.2556,0.113027
1625.1193,0.105450
1626.9830,0.098748
1628.8466,0.091081
1630.7103,0.083052
1632.5740,0.077246
1634.4376,0.072252
1636.3013,0.065571
1638.1650,0.059512
1640.0286,0.057505
1641.8923,0.056409
1643.7560,0.056572
1645.6197,0.058033
1647.4833,0.060344
1649.3470,0.061947
1651.2107,0.064763
1653.0743,0.069927
1654.9380,0.072308
1656.8017,0.071964
1658.6653,0.073220
1660.5290,0.074256
1662.3927,0.074377
1664.2563,0.072728
1666.1200,0.071450
1667.9837,0.070881
1669.8474,0.069696
1671.7110,0.068334
1673.5747,0.068673
1675.4384,0.069957
1677.3020,0.071718
1679.1657,0.073743
1681.0294,0.077321
1682.8930,0.081714
1684.7567,0.085797
1686.6204,0.085646
1688.4840,0.085413
1690.3477,0.084422
1692.2114,0.082449
1694.0750,0.081033
1695.9387,0.079098
1697.8024,0.074812
1699.6661,0.072494
1701.5297,0.065387
1703.3934,0.059124
1705.2571,0.053377
1707.1207,0.044925
1708.9844,0.038547
1710.8481,0.034024
1712.7117,0.030404
1714.5754,0.028347
1716.4391,0.026490
1718.3027,0.024972
1720.1664,0.023553
1722.0301,0.022912
1723.8937,0.021632
1725.7574,0.019870
1727.6211,0.018034
1729.4848,0.016593
1731.3484,0.015178
