Wavenumber,Intensity
650.4205,0.196708
652.2841,0.198193
654.1478,0.198439
656.0115,0.197375
657.8751,0.199377
659.7388,0.205261
661.6025,0.215306
663.4661,0.220440
665.3298,0.221677
667.1935,0.224597
669.0571,0.225664
670.9208,0.216180
672.7845,0.206643
674.6481,0.197150
676.5118,0.189125
678.3755,0.183143
680.2392,0.177978
682.1028,0.173403
683.9665,0.172130
685.8302,0.170442
687.6938,0.168298
689.5575,0.166518
691.4212,0.167257
693.2848,0.169241
695.1485,0.170686
697.0122,0.172375
698.8758,0.175848
700.7395,0.179246
702.6032,0.183106
704.4669,0.186047
706.3305,0.189440
708.1942,0.193296
710.0579,0.193063
711.9215,0.185889
713.7852,0.176261
715.6489,0.165905
717.5125,0.150687
719.3762,0.134673
721.2399,0.123843
723.1035,0.117131
724.9672,0.112339
726.8309,0.108865
728.6945,0.106280
730.5582,0.103726
732.4219,0.100971
734.2856,0.098961
736.1492,0.097790
738.0129,0.097221
739.8766,0.098802
741.7402,0.101957
743.6039,0.105824
745.4676,0.109588
747.3312,0.112610
749.1949,0.113853
751.0586,0.113931
752.9222,0.112087
754.7859,0.108083
756.6496,0.104760
758.5132,0.103655
760.3769,0.104895
762.2406,0.107641
764.1043,0.111945
765.9679,0.118445
767.8316,0.123187
769.6953,0.122043
771.5589,0.117764
773.4226,0.117196
775.2863,0.118189
777.1499,0.112226
779.0136,0.103762
780.8773,0.099556
782.7409,0.097920
784.6046,0.096835
786.4683,0.096085
788.3320,0.096089
790.1956,0.096856
792.0593,0.098673
793.9230,0.101203
795.7866,0.104898
797.6503,0.109707
799.5140,0.113658
801.3776,0.114015
803.2413,0.110816
805.1050,0.107608
806.9686,0.106352
808.8323,0.106321
810.6960,0.105949
812.5596,0.103741
814.4233,0.101614
816.2870,0.100690
818.1507,0.101214
820.0143,0.103631
821.8780,0.107352
823.7417,0.110154
825.6053,0.109771
827.4690,0.108578
829.3327,0.109652
831.1963,0.110717
833.0600,0.106567
834.9237,0.096787
836.7873,0.087044
838.6510,0.082047
840.5147,0.082690
842.3784,0.087569
844.2420,0.094362
846.1057,0.099997
847.9694,0.100478
849.8330,0.094753
851.6967,0.086201
853.5604,0.078556
855.4240,0.073639
857.2877,0.071020
859.1514,0.069632
861.0150,0.069167
862.8787,0.069465
864.7424,0.070277
866.6060,0.071523
868.4697,0.073114
870.3334,0.074871
872.1971,0.075594
874.0607,0.074457
875.9244,0.072961
877.7881,0.072042
879.6517,0.071359
881.5154,0.071103
883.3791,0.071786
