Wavenumber,Intensity
650.4205,0.291401
652.2841,0.293151
654.1478,0.292884
656.0115,0.288248
657.8751,0.290187
659.7388,0.295108
661.6025,0.299026
663.4661,0.302141
665.3298,0.307129
667.1935,0.313069
669.0571,0.312777
670.9208,0.300474
672.7845,0.289171
674.6481,0.279431
676.5118,0.273440
678.3755,0.268607
680.2392,0.264479
682.1028,0.260087
683.9665,0.256619
685.8302,0.252420
687.6938,0.248331
689.5575,0.245003
691.4212,0.242326
693.2848,0.238189
695.1485,0.235977
697.0122,0.235140
698.8758,0.235446
700.7395,0.235290
702.6032,0.234244
704.4669,0.231359
706.3305,0.225985
708.1942,0.216341
710.0579,0.205727
711.9215,0.196625
713.7852,0.187855
715.6489,0.178301
717.5125,0.170066
719.3762,0.163186
721.2399,0.156669
723.1035,0.150283
724.9672,0.144359
726.8309,0.138968
728.6945,0.133976
730.5582,0.128935
732.4219,0.124170
734.2856,0.120134
736.1492,0.116603
738.0129,0.114022
739.8766,0.114467
741.7402,0.117598
743.6039,0.120930
745.4676,0.122705
747.3312,0.123215
749.1949,0.122383
751.0586,0.121413
752.9222,0.120603
754.7859,0.119834
756.6496,0.119210
758.5132,0.118786
760.3769,0.117830
762.2406,0.116759
764.1043,0.115994
765.9679,0.116042
767.8316,0.116321
769.6953,0.116491
771.5589,0.116736
773.4226,0.117549
775.2863,0.118738
777.1499,0.120050
779.0136,0.121742
780.8773,0.123413
782.7409,0.124907
784.6046,0.126807
786.4683,0.128905
788.3320,0.131337
790.1956,0.134137
792.0593,0.136876
793.9230,0.139805
795.7866,0.142904
797.6503,0.145420
799.5140,0.147845
801.3776,0.149782
803.2413,0.150877
805.1050,0.150753
806.9686,0.149866
808.8323,0.147897
810.6960,0.144825
812.5596,0.141481
814.4233,0.138162
816.2870,0.134442
818.1507,0.131154
820.0143,0.128470
821.8780,0.126373
823.7417,0.125582
825.6053,0.126702
827.4690,0.129518
829.3327,0.130785
831.1963,0.123465
833.0600,0.108833
834.9237,0.096863
836.7873,0.091680
838.6510,0.090077
840.5147,0.089496
842.3784,0.089613
844.2420,0.089950
846.1057,0.090153
847.9694,0.090317
849.8330,0.090629
851.6967,0.090892
853.5604,0.091217
855.4240,0.091702
857.2877,0.092273
859.1514,0.092791
861.0150,0.093239
862.8787,0.093760
864.7424,0.094247
866.6060,0.094869
868.4697,0.095522
870.3334,0.096194
872.1971,0.097053
874.0607,0.098085
875.9244,0.099170
877.7881,0.100274
879.6517,0.101502
881.5154,0.102863
883.3791,0.104105
885.2427,0.105308
887.1064,0.106531
888.9701,0.107752
890.8337,0.109109
892.6974,0.110622
894.5611,0.111896
896.4247,0.113442
898.2884,0.115799
900.1521,0.118592
902.0158,0.121957
903.8794,0.126739
905.7431,0.132845
907.6068,0.139802
909.4704,0.147543
911.3341,0.156753
913.1978,0.167334
915.0614,0.172356
916.9251,0.161557
918.7888,0.140920
920.6524,0.125552
922.5161,0.119484
924.3798,0.118361
926.2435,0.119008
928.1071,0.120471
929.9708,0.122145
931.8345,0.123763
933.6981,0.125458
935.5618,0.127260
937.4255,0.129089
939.2891,0.130831
941.1528,0.132724
943.0165,0.134730
944.8801,0.136609
946.7438,0.138512
948.6075,0.140627
950.4711,0.142655
952.3348,0.144737
954.1985,0.146947
956.0622,0.149184
957.9258,0.151542
959.7895,0.154119
961.6532,0.156884
963.5168,0.160013
965.3805,0.163503
967.2442,0.167618
969.1078,0.172365
970.9715,0.177397
972.8352,0.183385
974.6988,0.192329
976.5625,0.206503
978.4262,0.229439
980.2899,0.260245
982.1535,0.271278
984.0172,0.235442
985.8809,0.191044
987.7445,0.172989
989.6082,0.172259
991.4719,0.175059
993.3355,0.178237
995.1992,0.181432
997.0629,0.184634
998.9265,0.187897
1000.7902,0.191160
1002.6539,0.194264
1004.5175,0.197132
1006.3812,0.199781
1008.2449,0.202193
1010.1086,0.203955
1011.9722,0.204687
1013.8359,0.204319
1015.6996,0.202900
1017.5632,0.200384
1019.4269,0.196955
1021.2906,0.192737
1023.1542,0.188099
1025.0179,0.183627
1026.8816,0.179699
1028.7452,0.176234
1030.6089,0.173170
1032.4726,0.170652
1034.3362,0.168763
1036.1999,0.167261
1038.0636,0.166245
1039.9273,0.165927
1041.7909,0.166284
1043.6546,0.167181
1045.5183,0.168252
1047.3819,0.168277
1049.2456,0.164902
1051.1093,0.155960
1052.9729,0.143142
1054.8366,0.131308
1056.7003,0.123626
1058.5639,0.119848
1060.4276,0.118412
1062.2913,0.118084
1064.1550,0.118075
1066.0186,0.118521
1067.8823,0.119516
1069.7460,0.120755
1071.6096,0.122196
1073.4733,0.123872
1075.3370,0.125624
1077.2006,0.127431
1079.0643,0.129444
1080.9280,0.131628
1082.7916,0.134130
1084.6553,0.137020
1086.5190,0.140290
1088.3826,0.144171
1090.2463,0.148736
1092.1100,0.154019
1093.9737,0.160075
1095.8373,0.166714
1097.7010,0.174018
1099.5647,0.181981
1101.4283,0.190135
1103.2920,0.197433
1105.1557,0.202223
1107.0193,0.202293
1108.8830,0.195671
1110.7467,0.182656
1112.6103,0.166153
1114.4740,0.149374
1116.3377,0.134415
