Wavenumber,Intensity
650.4205,0.290212
652.2841,0.286057
654.1478,0.281813
656.0115,0.274691
657.8751,0.268867
659.7388,0.264424
661.6025,0.263312
663.4661,0.263037
665.3298,0.261806
667.1935,0.260988
669.0571,0.260210
670.9208,0.257547
672.7845,0.256181
674.6481,0.253505
676.5118,0.252657
678.3755,0.252735
680.2392,0.252883
682.1028,0.252301
683.9665,0.251100
685.8302,0.250475
687.6938,0.251819
689.5575,0.251661
691.4212,0.250459
693.2848,0.250369
695.1485,0.251491
697.0122,0.251873
698.8758,0.254448
700.7395,0.256902
702.6032,0.256747
704.4669,0.252979
706.3305,0.245704
708.1942,0.235273
710.0579,0.223977
711.9215,0.211924
713.7852,0.200104
715.6489,0.189449
717.5125,0.180119
719.3762,0.171770
721.2399,0.164669
723.1035,0.157373
724.9672,0.150424
726.8309,0.144258
728.6945,0.138797
730.5582,0.132992
732.4219,0.126911
734.2856,0.121683
736.1492,0.117538
738.0129,0.115246
739.8766,0.115907
741.7402,0.118333
743.6039,0.121206
745.4676,0.123471
747.3312,0.124232
749.1949,0.123597
751.0586,0.122058
752.9222,0.120269
754.7859,0.118861
756.6496,0.117612
758.5132,0.116177
760.3769,0.115073
762.2406,0.114244
764.1043,0.113355
765.9679,0.112714
767.8316,0.112802
769.6953,0.113031
771.5589,0.113034
773.4226,0.113534
775.2863,0.114214
777.1499,0.114909
779.0136,0.115950
780.8773,0.117395
782.7409,0.119151
784.6046,0.121617
786.4683,0.124107
788.3320,0.126080
790.1956,0.128727
792.0593,0.131967
793.9230,0.134590
795.7866,0.137368
797.6503,0.140765
799.5140,0.143581
801.3776,0.145202
803.2413,0.145950
805.1050,0.145460
806.9686,0.143698
808.8323,0.140969
810.6960,0.137523
812.5596,0.133495
814.4233,0.128968
816.2870,0.124229
818.1507,0.119833
820.0143,0.115936
821.8780,0.112954
823.7417,0.111662
825.6053,0.112404
827.4690,0.114709
829.3327,0.115612
831.1963,0.107953
833.0600,0.091603
834.9237,0.077421
836.7873,0.070706
838.6510,0.068522
840.5147,0.067725
842.3784,0.067215
844.2420,0.066754
846.1057,0.066292
847.9694,0.065931
849.8330,0.065733
851.6967,0.065444
853.5604,0.065079
855.4240,0.064916
857.2877,0.064834
859.1514,0.064613
861.0150,0.064455
862.8787,0.064404
864.7424,0.064428
866.6060,0.064330
868.4697,0.064307
870.3334,0.064621
872.1971,0.064949
874.0607,0.065240
875.9244,0.065509
877.7881,0.065736
879.6517,0.066097
881.5154,0.066602
883.3791,0.067022
885.2427,0.067477
887.1064,0.068032
888.9701,0.068650
890.8337,0.069490
892.6974,0.070349
894.5611,0.071335
896.4247,0.072723
898.2884,0.074337
900.1521,0.076407
902.0158,0.079284
903.8794,0.083224
905.7431,0.088601
907.6068,0.095122
909.4704,0.102707
911.3341,0.112163
913.1978,0.123534
915.0614,0.128999
916.9251,0.117193
918.7888,0.094374
920.6524,0.077013
922.5161,0.069210
924.3798,0.066586
926.2435,0.066118
928.1071,0.066665
929.9708,0.067461
931.8345,0.068235
933.6981,0.069081
935.5618,0.070090
937.4255,0.071157
