Wavenumber,Intensity
650.4205,0.193912
652.2841,0.187726
654.1478,0.182612
656.0115,0.178929
657.8751,0.177282
659.7388,0.176244
661.6025,0.173660
663.4661,0.171812
665.3298,0.172858
667.1935,0.171803
669.0571,0.170274
670.9208,0.169676
672.7845,0.168456
674.6481,0.166712
676.5118,0.166266
678.3755,0.166413
680.2392,0.168351
682.1028,0.167518
683.9665,0.165142
685.8302,0.163846
687.6938,0.164606
689.5575,0.163968
691.4212,0.162319
693.2848,0.162846
695.1485,0.163980
697.0122,0.163247
698.8758,0.163618
700.7395,0.164613
702.6032,0.164505
704.4669,0.161925
706.3305,0.156786
708.1942,0.150464
710.0579,0.143655
711.9215,0.135783
713.7852,0.128696
715.6489,0.122424
717.5125,0.116693
719.3762,0.111258
721.2399,0.105876
723.1035,0.101138
724.9672,0.097512
726.8309,0.093825
728.6945,0.090353
730.5582,0.086779
732.4219,0.082916
734.2856,0.079858
736.1492,0.077472
738.0129,0.075993
739.8766,0.076789
741.7402,0.079191
743.6039,0.081108
745.4676,0.082035
747.3312,0.082458
749.1949,0.082037
751.0586,0.081006
752.9222,0.079920
754.7859,0.079254
756.6496,0.078406
758.5132,0.077589
760.3769,0.077042
762.2406,0.076181
764.1043,0.075834
765.9679,0.075991
767.8316,0.075740
769.6953,0.075435
771.5589,0.075751
773.4226,0.076504
775.2863,0.077027
777.1499,0.077918
779.0136,0.079042
780.8773,0.079857
782.7409,0.080558
784.6046,0.081654
786.4683,0.083506
788.3320,0.085696
790.1956,0.087334
792.0593,0.089012
793.9230,0.091079
795.7866,0.092814
797.6503,0.094504
799.5140,0.095955
801.3776,0.096694
803.2413,0.097080
805.1050,0.096902
806.9686,0.095778
808.8323,0.093874
810.6960,0.091442
812.5596,0.088821
814.4233,0.085871
816.2870,0.082877
818.1507,0.080189
820.0143,0.077683
821.8780,0.076022
823.7417,0.075594
825.6053,0.075987
827.4690,0.077123
829.3327,0.077558
831.1963,0.072484
833.0600,0.061994
834.9237,0.053272
836.7873,0.049473
838.6510,0.048331
840.5147,0.047811
842.3784,0.047465
844.2420,0.047457
846.1057,0.047544
847.9694,0.047445
849.8330,0.047161
851.6967,0.046985
853.5604,0.047075
855.4240,0.047073
857.2877,0.046853
859.1514,0.046778
861.0150,0.046877
862.8787,0.046800
864.7424,0.046751
866.6060,0.046778
868.4697,0.046908
870.3334,0.047162
872.1971,0.047331
874.0607,0.047493
875.9244,0.047805
877.7881,0.048031
879.6517,0.048164
881.5154,0.048476
883.3791,0.048965
885.2427,0.049371
887.1064,0.049888
888.9701,0.050405
890.8337,0.050820
892.6974,0.051536
894.5611,0.052460
896.4247,0.053338
898.2884,0.054314
900.1521,0.055640
902.0158,0.057504
903.8794,0.059944
905.7431,0.063330
907.6068,0.067535
909.4704,0.072340
911.3341,0.078073
913.1978,0.084743
915.0614,0.087629
916.9251,0.079563
918.7888,0.064941
920.6524,0.054197
922.5161,0.049597
924.3798,0.048443
926.2435,0.048511
928.1071,0.048835
929.9708,0.049351
931.8345,0.049972
933.6981,0.050563
935.5618,0.051205
937.4255,0.051980
939.2891,0.052762
941.1528,0.053391
943.0165,0.053960
944.8801,0.054642
946.7438,0.055385
948.6075,0.056125
950.4711,0.056885
952.3348,0.057804
954.1985,0.058811
956.0622,0.059777
957.9258,0.060717
959.7895,0.061601
961.6532,0.062715
963.5168,0.064119
965.3805,0.065572
967.2442,0.067404
969.1078,0.069757
970.9715,0.072295
972.8352,0.075376
974.6988,0.080358
976.5625,0.088748
978.4262,0.102835
980.2899,0.122322
982.1535,0.129166
984.0172,0.105427
985.8809,0.075201
987.7445,0.061965
989.6082,0.060293
991.4719,0.061098
993.3355,0.062143
995.1992,0.063240
997.0629,0.064355
998.9265,0.065565
1000.7902,0.066748
1002.6539,0.067778
1004.5175,0.068795
1006.3812,0.069809
1008.2449,0.070835
1010.1086,0.071786
1011.9722,0.072506
1013.8359,0.073095
1015.6996,0.073529
1017.5632,0.073754
1019.4269,0.074033
1021.2906,0.074508
1023.1542,0.074911
1025.0179,0.075206
1026.8816,0.075608
1028.7452,0.076307
1030.6089,0.077081
1032.4726,0.078006
1034.3362,0.079444
1036.1999,0.081192
1038.0636,0.083135
1039.9273,0.085466
1041.7909,0.088248
1043.6546,0.091316
1045.5183,0.094432
1047.3819,0.096768
1049.2456,0.096206
1051.1093,0.090932
1052.9729,0.082331
1054.8366,0.074209
1056.7003,0.069207
1058.5639,0.067202
1060.4276,0.066839
1062.2913,0.067121
1064.1550,0.067839
1066.0186,0.068972
1067.8823,0.070185
1069.7460,0.071516
1071.6096,0.073062
1073.4733,0.074742
