Wavenumber,Intensity
650.4205,0.108422
652.2841,0.119906
654.1478,0.133413
656.0115,0.147361
657.8751,0.162380
659.7388,0.176165
661.6025,0.191662
663.4661,0.206010
665.3298,0.216711
667.1935,0.224681
669.0571,0.222311
670.9208,0.202068
672.7845,0.183856
674.6481,0.169783
676.5118,0.159226
678.3755,0.151834
680.2392,0.147108
682.1028,0.141672
683.9665,0.132233
685.8302,0.119239
687.6938,0.109012
689.5575,0.099846
691.4212,0.090531
693.2848,0.081144
695.1485,0.072337
697.0122,0.064680
698.8758,0.060459
700.7395,0.059403
702.6032,0.058502
704.4669,0.057924
706.3305,0.057811
708.1942,0.056544
710.0579,0.054329
711.9215,0.053605
713.7852,0.053127
715.6489,0.052454
717.5125,0.052750
719.3762,0.053557
721.2399,0.054927
723.1035,0.056683
724.9672,0.059466
726.8309,0.062922
728.6945,0.067324
730.5582,0.073859
732.4219,0.082527
734.2856,0.096259
736.1492,0.119059
738.0129,0.148946
739.8766,0.174513
741.7402,0.185804
743.6039,0.170162
745.4676,0.121690
747.3312,0.082450
749.1949,0.069091
751.0586,0.063726
752.9222,0.063140
754.7859,0.058898
756.6496,0.047043
758.5132,0.040034
760.3769,0.039987
762.2406,0.042759
764.1043,0.047267
765.9679,0.052225
767.8316,0.053431
769.6953,0.050456
771.5589,0.048347
773.4226,0.049033
775.2863,0.051336
777.1499,0.054443
779.0136,0.056411
780.8773,0.056811
782.7409,0.056794
784.6046,0.057019
786.4683,0.057842
788.3320,0.059259
790.1956,0.060312
792.0593,0.061623
793.9230,0.063224
795.7866,0.065138
797.6503,0.067540
799.5140,0.070910
801.3776,0.074866
803.2413,0.076269
805.1050,0.074449
806.9686,0.072476
808.8323,0.072113
810.6960,0.072800
812.5596,0.073384
814.4233,0.073935
816.2870,0.074874
818.1507,0.076618
820.0143,0.078398
821.8780,0.079702
823.7417,0.081381
825.6053,0.083696
827.4690,0.086045
829.3327,0.088784
831.1963,0.091477
833.0600,0.093979
834.9237,0.096731
836.7873,0.099762
838.6510,0.101718
840.5147,0.102649
842.3784,0.104862
844.2420,0.110167
846.1057,0.117785
847.9694,0.123304
849.8330,0.122285
851.6967,0.117416
853.5604,0.116940
855.4240,0.121360
857.2877,0.123765
859.1514,0.122932
861.0150,0.123010
862.8787,0.126028
864.7424,0.128166
866.6060,0.126084
868.4697,0.122256
870.3334,0.120789
872.1971,0.122784
874.0607,0.126610
875.9244,0.129041
877.7881,0.129120
879.6517,0.128847
881.5154,0.130493
883.3791,0.132692
885.2427,0.133883
887.1064,0.134984
888.9701,0.136254
890.8337,0.137275
892.6974,0.138885
894.5611,0.140845
896.4247,0.142928
898.2884,0.145124
900.1521,0.147623
902.0158,0.149986
903.8794,0.152321
905.7431,0.155295
907.6068,0.158683
909.4704,0.161970
911.3341,0.165530
913.1978,0.169889
915.0614,0.174997
916.9251,0.179036
918.7888,0.180639
920.6524,0.179621
922.5161,0.177547
924.3798,0.176604
926.2435,0.177017
928.1071,0.177702
929.9708,0.178160
931.8345,0.178428
933.6981,0.179654
935.5618,0.181711
937.4255,0.184258
939.2891,0.186784
941.1528,0.189307
943.0165,0.191712
944.8801,0.194010
946.7438,0.196178
948.6075,0.198389
950.4711,0.200519
952.3348,0.202899
954.1985,0.205704
956.0622,0.208836
957.9258,0.211818
959.7895,0.215042
961.6532,0.218251
963.5168,0.220965
965.3805,0.223064
967.2442,0.225382
969.1078,0.228234
970.9715,0.231208
972.8352,0.233958
974.6988,0.237344
976.5625,0.241373
978.4262,0.245772
980.2899,0.249851
982.1535,0.251358
984.0172,0.248457
985.8809,0.244890
987.7445,0.243082
989.6082,0.241674
991.4719,0.239993
993.3355,0.238964
995.1992,0.238685
997.0629,0.238972
998.9265,0.239347
1000.7902,0.239799
1002.6539,0.240545
1004.5175,0.241377
1006.3812,0.239817
1008.2449,0.234126
1010.1086,0.226524
1011.9722,0.219293
1013.8359,0.212393
1015.6996,0.205558
1017.5632,0.198517
1019.4269,0.191499
1021.2906,0.184050
1023.1542,0.176147
1025.0179,0.168245
1026.8816,0.160819
1028.7452,0.153497
1030.6089,0.146352
1032.4726,0.139524
1034.3362,0.133019
1036.1999,0.126474
1038.0636,0.120026
1039.9273,0.113678
1041.7909,0.107389
1043.6546,0.101369
1045.5183,0.095616
1047.3819,0.090336
1049.2456,0.085974
1051.1093,0.082517
1052.9729,0.079988
1054.8366,0.078290
1056.7003,0.077119
1058.5639,0.076439
1060.4276,0.075943
1062.2913,0.075061
1064.1550,0.074246
1066.0186,0.073761
1067.8823,0.072992
1069.7460,0.072022
1071.6096,0.072199
1073.4733,0.073697
1075.3370,0.075000
1077.2006,0.074061
1079.0643,0.071179
1080.9280,0.068728
1082.7916,0.067934
1084.6553,0.068078
1086.5190,0.068572
1088.3826,0.069266
1090.2463,0.070185
1092.1100,0.071675
1093.9737,0.073516
1095.8373,0.074821
1097.7010,0.075150
1099.5647,0.073844
1101.4283,0.071207
1103.2920,0.067898
1105.1557,0.064147
1107.0193,0.061017
1108.8830,0.059083
1110.7467,0.058187
1112.6103,0.058110
1114.4740,0.057889
1116.3377,0.056577
1118.2014,0.054395
1120.0650,0.052189
1121.9287,0.050185
1123.7924,0.048881
1125.6560,0.048688
1127.5197,0.048997
1129.3834,0.049064
1131.2470,0.048388
1133.1107,0.047088
1134.9744,0.045864
1136.8380,0.045205
1138.7017,0.045453
1140.5654,0.046445
1142.4290,0.047278
1144.2927,0.046815
1146.1564,0.044947
1148.0201,0.042261
1149.8837,0.039903
1151.7474,0.039239
1153.6111,0.040561
1155.4747,0.042072
1157.3384,0.041433
1159.2021,0.038627
1161.0657,0.035260
1162.9294,0.032237
1164.7931,0.029685
1166.6567,0.027938
1168.5204,0.027000
1170.3841,0.026585
1172.2477,0.026434
1174.1114,0.026420
1175.9751,0.026502
1177.8388,0.026468
1179.7024,0.026421
1181.5661,0.026450
1183.4298,0.026427
1185.2934,0.026574
1187.1571,0.026861
1189.0208,0.027071
1190.8844,0.027135
1192.7481,0.027171
1194.6118,0.027049
1196.4754,0.026978
1198.3391,0.027211
1200.2028,0.027652
1202.0665,0.028151
1203.9301,0.028613
1205.7938,0.028785
1207.6575,0.028732
1209.5211,0.028722
1211.3848,0.028835
1213.2485,0.029099
1215.1121,0.029616
1216.9758,0.030336
1218.8395,0.031162
1220.7031,0.032147
1222.5668,0.033611
1224.4305,0.036037
1226.2941,0.039435
1228.1578,0.042416
1230.0215,0.042932
1231.8852,0.039384
1233.7488,0.033201
1235.6125,0.028664
1237.4762,0.027195
1239.3398,0.027403
1241.2035,0.028257
1243.0672,0.029269
1244.9308,0.030163
1246.7945,0.030951
1248.6582,0.031827
1250.5218,0.032350
1252.3855,0.031982
1254.2492,0.031244
1256.1129,0.030650
1257.9765,0.030253
1259.8402,0.030124
1261.7039,0.030243
1263.5675,0.030516
1265.4312,0.030912
1267.2949,0.031301
1269.1585,0.031762
1271.0222,0.032477
1272.8859,0.033454
1274.7495,0.034425
1276.6132,0.035138
1278.4769,0.035432
1280.3405,0.035255
1282.2042,0.034794
1284.0679,0.034652
1285.9316,0.035169
1287.7952,0.036268
1289.6589,0.037994
1291.5226,0.040275
1293.3862,0.041912
1295.2499,0.041906
1297.1136,0.041566
1298.9772,0.042081
1300.8409,0.043299
1302.7046,0.044710
1304.5682,0.045794
1306.4319,0.046566
1308.2956,0.047467
1310.1592,0.048693
1312.0229,0.050952
1313.8866,0.054106
1315.7503,0.054900
1317.6139,0.051708
1319.4776,0.047730
1321.3413,0.046286
1323.2049,0.047463
1325.0686,0.049897
1326.9323,0.052437
1328.7959,0.054871
1330.6596,0.057620
1332.5233,0.061155
1334.3869,0.064877
1336.2506,0.067275
1338.1143,0.067779
1339.9780,0.066934
1341.8416,0.065551
1343.7053,0.065974
1345.5690,0.069594
1347.4326,0.075443
1349.2963,0.081024
1351.1600,0.082492
1353.0236,0.080998
1354.8873,0.081763
1356.7510,0.081349
1358.6146,0.071865
1360.4783,0.056076
1362.3420,0.042756
1364.2056,0.036367
1366.0693,0.034826
1367.9330,0.035189
1369.7967,0.036586
1371.6603,0.037992
1373.5240,0.040140
1375.3877,0.043192
1377.2513,0.045294
1379.1150,0.047405
1380.9787,0.049881
1382.8423,0.052026
1384.7060,0.054326
1386.5697,0.057952
1388.4333,0.062914
1390.2970,0.065695
1392.1607,0.067680
1394.0244,0.071241
1395.8880,0.076301
1397.7517,0.079600
1399.6154,0.082699
1401.4790,0.084416
1403.3427,0.084836
1405.2064,0.086094
1407.0700,0.086227
1408.9337,0.084742
1410.7974,0.083074
1412.6610,0.080704
1414.5247,0.076491
1416.3884,0.070304
1418.2520,0.063656
1420.1157,0.058269
1421.9794,0.053657
1423.8431,0.047200
1425.7067,0.040022
1427.5704,0.035013
1429.4341,0.031775
1431.2977,0.030273
1433.1614,0.029784
1435.0251,0.029960
1436.8887,0.031998
1438.7524,0.033904
1440.6161,0.034196
1442.4797,0.035833
1444.3434,0.038879
1446.2071,0.043191
1448.0707,0.048584
1449.9344,0.051295
1451.7981,0.051745
1453.6618,0.055413
1455.5254,0.062040
1457.3891,0.061926
1459.2528,0.045511
1461.1164,0.035210
1462.9801,0.030816
1464.8438,0.030215
1466.7074,0.031004
1468.5711,0.030407
1470.4348,0.029755
1472.2984,0.030749
1474.1621,0.033066
1476.0258,0.033361
1477.8895,0.033520
1479.7531,0.033643
1481.6168,0.034632
1483.4805,0.036196
1485.3441,0.037262
1487.2078,0.038119
1489.0715,0.038563
1490.9351,0.039140
1492.7988,0.038607
1494.6625,0.037864
1496.5261,0.039471
1498.3898,0.042058
1500.2535,0.042456
1502.1171,0.041994
1503.9808,0.041114
1505.8445,0.042095
1507.7082,0.050019
1509.5718,0.050610
1511.4355,0.048954
1513.2992,0.048545
1515.1628,0.048192
1517.0265,0.048851
1518.8902,0.049122
1520.7538,0.049249
1522.6175,0.052244
1524.4812,0.052538
1526.3448,0.052912
1528.2085,0.054353
1530.0722,0.054038
1531.9359,0.053869
1533.7995,0.055962
1535.6632,0.056598
1537.5269,0.054861
1539.3905,0.056422
1541.2542,0.062937
1543.1179,0.063995
1544.9815,0.065312
1546.8452,0.066640
1548.7089,0.067565
1550.5725,0.070448
1552.4362,0.072351
1554.2999,0.073000
1556.1635,0.074070
1558.0272,0.075885
1559.8909,0.086184
1561.7546,0.084914
1563.6182,0.083079
1565.4819,0.084680
1567.3456,0.086455
1569.2092,0.088644
1571.0729,0.091819
1572.9366,0.091087
1574.8002,0.090773
1576.6639,0.093826
1578.5276,0.094643
1580.3912,0.093013
1582.2549,0.092223
1584.1186,0.091177
1585.9822,0.089470
1587.8459,0.087526
1589.7096,0.085339
1591.5733,0.082739
1593.4369,0.080198
1595.3006,0.077672
1597.1643,0.075185
1599.0279,0.073019
1600.8916,0.071053
1602.7553,0.069123
1604.6189,0.067234
1606.4826,0.065215
1608.3463,0.063404
1610.2099,0.061652
1612.0736,0.059796
1613.9373,0.057925
1615.8010,0.055992
1617.6646,0.053792
1619.5283,0.050901
1621.3920,0.048442
1623.2556,0.047174
1625.1193,0.046559
1626.9830,0.045841
1628.8466,0.045421
1630.7103,0.044633
1632.5740,0.043313
1634.4376,0.042690
1636.3013,0.044356
1638.1650,0.045519
1640.0286,0.045382
1641.8923,0.045930
