Wavenumber,Intensity
650.4205,0.125329
652.2841,0.122204
654.1478,0.117536
656.0115,0.107611
657.8751,0.093032
659.7388,0.078722
661.6025,0.068123
663.4661,0.060071
665.3298,0.055285
667.1935,0.053534
669.0571,0.052008
670.9208,0.050795
672.7845,0.050467
674.6481,0.049715
676.5118,0.050312
678.3755,0.050387
680.2392,0.050082
682.1028,0.049320
683.9665,0.049945
685.8302,0.051074
687.6938,0.052161
689.5575,0.052634
691.4212,0.052009
693.2848,0.051921
695.1485,0.052322
697.0122,0.052596
698.8758,0.053905
700.7395,0.054381
702.6032,0.054254
704.4669,0.053491
706.3305,0.053300
708.1942,0.052816
710.0579,0.051985
711.9215,0.051125
713.7852,0.050446
715.6489,0.049882
717.5125,0.048630
719.3762,0.047253
721.2399,0.046974
723.1035,0.047038
724.9672,0.045856
726.8309,0.045208
728.6945,0.044862
730.5582,0.043889
732.4219,0.043091
734.2856,0.042780
736.1492,0.042510
738.0129,0.042374
739.8766,0.042790
741.7402,0.043488
743.6039,0.044494
745.4676,0.045546
747.3312,0.045788
749.1949,0.045675
751.0586,0.045953
752.9222,0.045978
754.7859,0.045924
756.6496,0.045818
758.5132,0.045674
760.3769,0.045819
762.2406,0.046044
764.1043,0.046632
765.9679,0.047175
767.8316,0.047034
769.6953,0.047601
771.5589,0.048236
773.4226,0.049075
775.2863,0.049753
777.1499,0.050309
779.0136,0.050940
780.8773,0.051429
782.7409,0.051540
784.6046,0.052119
786.4683,0.052957
788.3320,0.053600
790.1956,0.054238
792.0593,0.055188
793.9230,0.056177
795.7866,0.057608
797.6503,0.059015
799.5140,0.060037
801.3776,0.061082
803.2413,0.062219
805.1050,0.063024
806.9686,0.064269
808.8323,0.065738
810.6960,0.066893
812.5596,0.067536
814.4233,0.067908
816.2870,0.068625
818.1507,0.070309
820.0143,0.072598
821.8780,0.075311
823.7417,0.078683
825.6053,0.083088
827.4690,0.088954
829.3327,0.096144
831.1963,0.103263
833.0600,0.110790
834.9237,0.119599
836.7873,0.127878
838.6510,0.131749
840.5147,0.130572
842.3784,0.126398
844.2420,0.120739
846.1057,0.112223
847.9694,0.097974
849.8330,0.076870
851.6967,0.055132
853.5604,0.039837
855.4240,0.031694
857.2877,0.027837
859.1514,0.026167
861.0150,0.025581
862.8787,0.025833
864.7424,0.026502
866.6060,0.027893
868.4697,0.029572
870.3334,0.031381
872.1971,0.033846
874.0607,0.037027
875.9244,0.041089
877.7881,0.046198
879.6517,0.051993
881.5154,0.058363
883.3791,0.063900
885.2427,0.065342
887.1064,0.060808
888.9701,0.052145
890.8337,0.043097
892.6974,0.036247
894.5611,0.032009
896.4247,0.029922
898.2884,0.029449
900.1521,0.029692
902.0158,0.030352
903.8794,0.031263
905.7431,0.032289
907.6068,0.033580
909.4704,0.035088
911.3341,0.036700
913.1978,0.038523
915.0614,0.040154
916.9251,0.040388
918.7888,0.039122
920.6524,0.037904
922.5161,0.037567
924.3798,0.038284
926.2435,0.039697
928.1071,0.041041
929.9708,0.042392
931.8345,0.044317
933.6981,0.046910
935.5618,0.050172
937.4255,0.054040
939.2891,0.058022
941.1528,0.061118
943.0165,0.062380
944.8801,0.060609
946.7438,0.055440
948.6075,0.049494
950.4711,0.045671
952.3348,0.044078
954.1985,0.043757
956.0622,0.044284
957.9258,0.045264
959.7895,0.046345
961.6532,0.047501
963.5168,0.048869
965.3805,0.050498
967.2442,0.052507
969.1078,0.054940
970.9715,0.057766
972.8352,0.061039
974.6988,0.065316
976.5625,0.071143
978.4262,0.079314
980.2899,0.090019
982.1535,0.100303
984.0172,0.106024
985.8809,0.110720
987.7445,0.117309
989.6082,0.117930
991.4719,0.104436
993.3355,0.081515
995.1992,0.061178
997.0629,0.048781
998.9265,0.042572
1000.7902,0.039720
1002.6539,0.038708
1004.5175,0.038536
1006.3812,0.038719
1008.2449,0.039107
1010.1086,0.039371
1011.9722,0.039800
1013.8359,0.040686
1015.6996,0.041903
1017.5632,0.043518
1019.4269,0.045289
1021.2906,0.047058
1023.1542,0.048771
1025.0179,0.050146
1026.8816,0.051386
1028.7452,0.052877
1030.6089,0.054283
1032.4726,0.055769
1034.3362,0.057391
1036.1999,0.059018
1038.0636,0.060769
1039.9273,0.062589
1041.7909,0.064554
1043.6546,0.066648
1045.5183,0.068802
1047.3819,0.070791
1049.2456,0.072172
1051.1093,0.073127
1052.9729,0.074250
1054.8366,0.075775
1056.7003,0.077803
1058.5639,0.079514
1060.4276,0.078479
1062.2913,0.073417
1064.1550,0.066591
1066.0186,0.061104
1067.8823,0.058112
1069.7460,0.057109
1071.6096,0.057202
1073.4733,0.057753
1075.3370,0.058499
1077.2006,0.059322
1079.0643,0.060270
1080.9280,0.061245
1082.7916,0.062341
1084.6553,0.063587
1086.5190,0.064963
1088.3826,0.066213
1090.2463,0.067408
1092.1100,0.068777
1093.9737,0.070286
1095.8373,0.071897
1097.7010,0.073520
1099.5647,0.075402
1101.4283,0.077325
1103.2920,0.078886
1105.1557,0.080183
1107.0193,0.080955
1108.8830,0.080804
1110.7467,0.079997
1112.6103,0.078854
1114.4740,0.077492
1116.3377,0.076263
1118.2014,0.075407
1120.0650,0.075030
1121.9287,0.075018
1123.7924,0.075360
1125.6560,0.075923
1127.5197,0.076453
1129.3834,0.076405
1131.2470,0.075786
1133.1107,0.074910
1134.9744,0.074059
1136.8380,0.073582
1138.7017,0.073796
1140.5654,0.074715
1142.4290,0.076304
1144.2927,0.078494
1146.1564,0.081503
1148.0201,0.085613
1149.8837,0.090413
1151.7474,0.095088
1153.6111,0.098965
1155.4747,0.100290
1157.3384,0.096233
1159.2021,0.085805
1161.0657,0.072656
1162.9294,0.062125
1164.7931,0.056239
1166.6567,0.053826
1168.5204,0.053241
1170.3841,0.053575
1172.2477,0.054240
1174.1114,0.054777
1175.9751,0.055028
1177.8388,0.055046
1179.7024,0.055149
1181.5661,0.055503
1183.4298,0.056016
1185.2934,0.056505
1187.1571,0.057018
1189.0208,0.057424
1190.8844,0.057712
1192.7481,0.057909
1194.6118,0.058217
1196.4754,0.058638
1198.3391,0.059152
1200.2028,0.059814
1202.0665,0.060485
1203.9301,0.060852
1205.7938,0.060937
1207.6575,0.061009
1209.5211,0.061299
1211.3848,0.061756
1213.2485,0.062352
1215.1121,0.063022
1216.9758,0.063726
1218.8395,0.064430
1220.7031,0.065082
1222.5668,0.065617
1224.4305,0.066372
1226.2941,0.067265
1228.1578,0.068088
1230.0215,0.068810
1231.8852,0.069480
1233.7488,0.070175
1235.6125,0.070955
1237.4762,0.071821
1239.3398,0.072877
1241.2035,0.074129
1243.0672,0.075593
1244.9308,0.077249
1246.7945,0.079090
1248.6582,0.081187
1250.5218,0.083754
1252.3855,0.086985
1254.2492,0.090648
1256.1129,0.094495
1257.9765,0.098389
1259.8402,0.101350
1261.7039,0.101164
1263.5675,0.096575
1265.4312,0.088829
1267.2949,0.080667
1269.1585,0.074959
1271.0222,0.072643
1272.8859,0.072969
1274.7495,0.074727
1276.6132,0.077399
1278.4769,0.080797
1280.3405,0.084913
1282.2042,0.089572
1284.0679,0.094644
1285.9316,0.100685
1287.7952,0.108159
1289.6589,0.116163
1291.5226,0.122817
1293.3862,0.124045
1295.2499,0.116346
1297.1136,0.102831
1298.9772,0.090469
1300.8409,0.083584
1302.7046,0.081851
1304.5682,0.081685
1306.4319,0.079935
1308.2956,0.076640
1310.1592,0.073813
1312.0229,0.072963
1313.8866,0.074330
1315.7503,0.076954
1317.6139,0.080949
1319.4776,0.086035
1321.3413,0.091080
1323.2049,0.096231
1325.0686,0.102470
1326.9323,0.109654
1328.7959,0.117186
1330.6596,0.123332
1332.5233,0.124748
1334.3869,0.119037
1336.2506,0.109511
1338.1143,0.102412
1339.9780,0.100103
1341.8416,0.096854
1343.7053,0.090915
1345.5690,0.084585
1347.4326,0.080375
1349.2963,0.079322
1351.1600,0.080622
1353.0236,0.083330
1354.8873,0.087344
1356.7510,0.091261
1358.6146,0.094413
1360.4783,0.098405
1362.3420,0.105391
1364.2056,0.111589
1366.0693,0.114822
1367.9330,0.120349
1369.7967,0.127633
1371.6603,0.133687
1373.5240,0.142342
1375.3877,0.152342
1377.2513,0.158044
1379.1150,0.164339
1380.9787,0.171420
1382.8423,0.176928
1384.7060,0.179625
1386.5697,0.178984
1388.4333,0.170287
1390.2970,0.156026
1392.1607,0.143216
1394.0244,0.136246
1395.8880,0.138059
1397.7517,0.144300
1399.6154,0.150153
1401.4790,0.146317
1403.3427,0.133750
1405.2064,0.113554
1407.0700,0.096558
1408.9337,0.094441
1410.7974,0.101264
1412.6610,0.105304
1414.5247,0.099924
1416.3884,0.088494
1418.2520,0.075263
1420.1157,0.060129
1421.9794,0.051218
1423.8431,0.047217
1425.7067,0.044666
1427.5704,0.044162
1429.4341,0.044281
1431.2977,0.042460
1433.1614,0.039986
1435.0251,0.040425
1436.8887,0.045820
1438.7524,0.050440
1440.6161,0.053767
1442.4797,0.059960
1444.3434,0.067471
1446.2071,0.074301
1448.0707,0.078089
1449.9344,0.074614
1451.7981,0.068665
1453.6618,0.064608
1455.5254,0.065913
1457.3891,0.079112
1459.2528,0.087546
1461.1164,0.087632
1462.9801,0.089935
1464.8438,0.093137
1466.7074,0.089106
1468.5711,0.081319
1470.4348,0.076141
1472.2984,0.076547
1474.1621,0.079320
1476.0258,0.080481
1477.8895,0.081485
1479.7531,0.082677
1481.6168,0.085691
1483.4805,0.088428
1485.3441,0.090636
1487.2078,0.095203
1489.0715,0.103436
1490.9351,0.111394
1492.7988,0.111950
1494.6625,0.113545
1496.5261,0.121192
1498.3898,0.128986
1500.2535,0.130924
1502.1171,0.130285
1503.9808,0.129135
1505.8445,0.131230
1507.7082,0.133690
1509.5718,0.121277
1511.4355,0.110903
1513.2992,0.100926
1515.1628,0.092396
1517.0265,0.084737
1518.8902,0.077085
1520.7538,0.073932
1522.6175,0.070504
1524.4812,0.067775
1526.3448,0.067232
1528.2085,0.066833
1530.0722,0.065971
1531.9359,0.066787
1533.7995,0.070563
1535.6632,0.071149
1537.5269,0.070458
1539.3905,0.076008
1541.2542,0.087846
1543.1179,0.089899
1544.9815,0.092755
1546.8452,0.094904
1548.7089,0.097677
1550.5725,0.103444
1552.4362,0.107148
1554.2999,0.110648
1556.1635,0.114356
1558.0272,0.122895
1559.8909,0.144397
1561.7546,0.135841
1563.6182,0.131980
1565.4819,0.133035
1567.3456,0.133224
1569.2092,0.134488
1571.0729,0.133282
1572.9366,0.127785
1574.8002,0.124460
1576.6639,0.121129
1578.5276,0.113185
1580.3912,0.106269
1582.2549,0.099795
1584.1186,0.093275
1585.9822,0.087189
1587.8459,0.081726
1589.7096,0.077256
1591.5733,0.073249
1593.4369,0.069928
1595.3006,0.067231
1597.1643,0.064806
1599.0279,0.062745
1600.8916,0.061177
1602.7553,0.060038
1604.6189,0.059159
1606.4826,0.059044
1608.3463,0.059758
1610.2099,0.060636
1612.0736,0.061309
1613.9373,0.062366
1615.8010,0.065612
1617.6646,0.071299
1619.5283,0.073203
1621.3920,0.075368
1623.2556,0.081195
1625.1193,0.086485
1626.9830,0.088916
1628.8466,0.090689
1630.7103,0.088911
1632.5740,0.084914
1634.4376,0.080532
1636.3013,0.073310
